cuadro_origen,pagina_pdf,firma,familia,ambito,titulo_pagina,entidad,num_juzgados_pagina,unidad_fila,tipo_proceso_extraido,tipo_proceso,tipo_fila_derivado,orden_fila,n_columnas,materia_seccion,tipo_accion_penal,materia_norm,materia_homologada,materia_cruda,ciudad,distrito,departamento_derivado,es_total_nacional,etapa_proceso_fuente,contexto_accion_penal,gestion,revisado_manual,columna,valor,orden_columna,rotulo_columna_pdf
6.1.2.4,480,a43f9ae7cd,apelacion,provincia,Juzgados Públicos en Materia de Familia de Provincias,LA PAZ,33,tipo_proceso,PROCESOS INNOMINADOS - OTROS,PROCESOS INNOMINADOS - OTROS,detalle,23,10,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,LA PAZ,La Paz,False,no_aplica,no_aplica,2023,False,nuevos_generados_juzgado,0,1,RECURSOS DE / APELACIÓN EN / EFECTO / DEVOLUTIVO / NUEVOS / GENERADOS EN / JUZGADO
6.1.2.4,480,a43f9ae7cd,apelacion,provincia,Juzgados Públicos en Materia de Familia de Provincias,LA PAZ,33,tipo_proceso,PROCESOS INNOMINADOS - OTROS,PROCESOS INNOMINADOS - OTROS,detalle,23,10,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,LA PAZ,La Paz,False,no_aplica,no_aplica,2023,False,remitidos_salas,0,2,RECURSOS DE / APELACIÓN EN / EFECTO / DEVOLUTIVO / REMITIDOS A / SALAS
6.1.2.4,480,a43f9ae7cd,apelacion,provincia,Juzgados Públicos en Materia de Familia de Provincias,LA PAZ,33,tipo_proceso,PROCESOS INNOMINADOS - OTROS,PROCESOS INNOMINADOS - OTROS,detalle,23,10,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,LA PAZ,La Paz,False,no_aplica,no_aplica,2023,False,confirmadas_totalmente,0,3,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO DEVUELTOS DE SALAS A JUZGADOS / CONFIRMADAS TOTALMENTE
6.1.2.4,480,a43f9ae7cd,apelacion,provincia,Juzgados Públicos en Materia de Familia de Provincias,LA PAZ,33,tipo_proceso,PROCESOS INNOMINADOS - OTROS,PROCESOS INNOMINADOS - OTROS,detalle,23,10,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,LA PAZ,La Paz,False,no_aplica,no_aplica,2023,False,confirmadas_parcialmente,0,4,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO DEVUELTOS DE SALAS A JUZGADOS / CONFIRMADAS PARCIALMENTE
6.1.2.4,480,a43f9ae7cd,apelacion,provincia,Juzgados Públicos en Materia de Familia de Provincias,LA PAZ,33,tipo_proceso,PROCESOS INNOMINADOS - OTROS,PROCESOS INNOMINADOS - OTROS,detalle,23,10,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,LA PAZ,La Paz,False,no_aplica,no_aplica,2023,False,revocadas_totalmente,0,5,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO DEVUELTOS DE SALAS A JUZGADOS / REVOCADAS TOTALMENTE
6.1.2.4,480,a43f9ae7cd,apelacion,provincia,Juzgados Públicos en Materia de Familia de Provincias,LA PAZ,33,tipo_proceso,PROCESOS INNOMINADOS - OTROS,PROCESOS INNOMINADOS - OTROS,detalle,23,10,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,LA PAZ,La Paz,False,no_aplica,no_aplica,2023,False,revocadas_parcialmente,0,6,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO DEVUELTOS DE SALAS A JUZGADOS / REVOCADAS PARCIALMENTE
6.1.2.4,480,a43f9ae7cd,apelacion,provincia,Juzgados Públicos en Materia de Familia de Provincias,LA PAZ,33,tipo_proceso,PROCESOS INNOMINADOS - OTROS,PROCESOS INNOMINADOS - OTROS,detalle,23,10,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,LA PAZ,La Paz,False,no_aplica,no_aplica,2023,False,anulatorio,0,7,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO DEVUELTOS DE SALAS A JUZGADOS / ANULATORIO
6.1.2.4,480,a43f9ae7cd,apelacion,provincia,Juzgados Públicos en Materia de Familia de Provincias,LA PAZ,33,tipo_proceso,PROCESOS INNOMINADOS - OTROS,PROCESOS INNOMINADOS - OTROS,detalle,23,10,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,LA PAZ,La Paz,False,no_aplica,no_aplica,2023,False,repositorio,0,8,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO DEVUELTOS DE SALAS A JUZGADOS / REPOSITORIO
6.1.2.4,480,a43f9ae7cd,apelacion,provincia,Juzgados Públicos en Materia de Familia de Provincias,LA PAZ,33,tipo_proceso,PROCESOS INNOMINADOS - OTROS,PROCESOS INNOMINADOS - OTROS,detalle,23,10,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,LA PAZ,La Paz,False,no_aplica,no_aplica,2023,False,total_causas_devueltas_gestion,0,9,TOTAL DE / CAUSAS / APELADAS / DEVUELTAS EN / LA GESTIÓN
6.1.2.4,480,a43f9ae7cd,apelacion,provincia,Juzgados Públicos en Materia de Familia de Provincias,LA PAZ,33,tipo_proceso,PROCESOS INNOMINADOS - OTROS,PROCESOS INNOMINADOS - OTROS,detalle,23,10,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,LA PAZ,La Paz,False,no_aplica,no_aplica,2023,False,total_causas_pendientes,0,10,TOTAL DE CAUSAS / APELADAS / PENDIENTES
6.1.2.4,480,a43f9ae7cd,apelacion,provincia,Juzgados Públicos en Materia de Familia de Provincias,LA PAZ,33,tipo_proceso,TOTAL LA PAZ,TOTAL LA PAZ,total,24,10,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,LA PAZ,La Paz,False,no_aplica,no_aplica,2023,False,nuevos_generados_juzgado,14,1,RECURSOS DE / APELACIÓN EN / EFECTO / DEVOLUTIVO / NUEVOS / GENERADOS EN / JUZGADO
6.1.2.4,480,a43f9ae7cd,apelacion,provincia,Juzgados Públicos en Materia de Familia de Provincias,LA PAZ,33,tipo_proceso,TOTAL LA PAZ,TOTAL LA PAZ,total,24,10,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,LA PAZ,La Paz,False,no_aplica,no_aplica,2023,False,remitidos_salas,10,2,RECURSOS DE / APELACIÓN EN / EFECTO / DEVOLUTIVO / REMITIDOS A / SALAS
6.1.2.4,480,a43f9ae7cd,apelacion,provincia,Juzgados Públicos en Materia de Familia de Provincias,LA PAZ,33,tipo_proceso,TOTAL LA PAZ,TOTAL LA PAZ,total,24,10,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,LA PAZ,La Paz,False,no_aplica,no_aplica,2023,False,confirmadas_totalmente,1,3,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO DEVUELTOS DE SALAS A JUZGADOS / CONFIRMADAS TOTALMENTE
6.1.2.4,480,a43f9ae7cd,apelacion,provincia,Juzgados Públicos en Materia de Familia de Provincias,LA PAZ,33,tipo_proceso,TOTAL LA PAZ,TOTAL LA PAZ,total,24,10,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,LA PAZ,La Paz,False,no_aplica,no_aplica,2023,False,confirmadas_parcialmente,0,4,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO DEVUELTOS DE SALAS A JUZGADOS / CONFIRMADAS PARCIALMENTE
6.1.2.4,480,a43f9ae7cd,apelacion,provincia,Juzgados Públicos en Materia de Familia de Provincias,LA PAZ,33,tipo_proceso,TOTAL LA PAZ,TOTAL LA PAZ,total,24,10,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,LA PAZ,La Paz,False,no_aplica,no_aplica,2023,False,revocadas_totalmente,0,5,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO DEVUELTOS DE SALAS A JUZGADOS / REVOCADAS TOTALMENTE
6.1.2.4,480,a43f9ae7cd,apelacion,provincia,Juzgados Públicos en Materia de Familia de Provincias,LA PAZ,33,tipo_proceso,TOTAL LA PAZ,TOTAL LA PAZ,total,24,10,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,LA PAZ,La Paz,False,no_aplica,no_aplica,2023,False,revocadas_parcialmente,0,6,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO DEVUELTOS DE SALAS A JUZGADOS / REVOCADAS PARCIALMENTE
6.1.2.4,480,a43f9ae7cd,apelacion,provincia,Juzgados Públicos en Materia de Familia de Provincias,LA PAZ,33,tipo_proceso,TOTAL LA PAZ,TOTAL LA PAZ,total,24,10,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,LA PAZ,La Paz,False,no_aplica,no_aplica,2023,False,anulatorio,0,7,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO DEVUELTOS DE SALAS A JUZGADOS / ANULATORIO
6.1.2.4,480,a43f9ae7cd,apelacion,provincia,Juzgados Públicos en Materia de Familia de Provincias,LA PAZ,33,tipo_proceso,TOTAL LA PAZ,TOTAL LA PAZ,total,24,10,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,LA PAZ,La Paz,False,no_aplica,no_aplica,2023,False,repositorio,1,8,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO DEVUELTOS DE SALAS A JUZGADOS / REPOSITORIO
6.1.2.4,480,a43f9ae7cd,apelacion,provincia,Juzgados Públicos en Materia de Familia de Provincias,LA PAZ,33,tipo_proceso,TOTAL LA PAZ,TOTAL LA PAZ,total,24,10,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,LA PAZ,La Paz,False,no_aplica,no_aplica,2023,False,total_causas_devueltas_gestion,2,9,TOTAL DE / CAUSAS / APELADAS / DEVUELTAS EN / LA GESTIÓN
6.1.2.4,480,a43f9ae7cd,apelacion,provincia,Juzgados Públicos en Materia de Familia de Provincias,LA PAZ,33,tipo_proceso,TOTAL LA PAZ,TOTAL LA PAZ,total,24,10,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,LA PAZ,La Paz,False,no_aplica,no_aplica,2023,False,total_causas_pendientes,8,10,TOTAL DE CAUSAS / APELADAS / PENDIENTES
6.1.2.4,481,a43f9ae7cd,apelacion,provincia,Juzgados Públicos en Materia de Familia de Provincias,COCHABAMBA,27,tipo_proceso,EMANCIPACION POR DESACUERDO,EMANCIPACION POR DESACUERDO,detalle,1,10,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,COCHABAMBA,Cochabamba,False,no_aplica,no_aplica,2023,False,nuevos_generados_juzgado,0,1,RECURSOS DE / APELACIÓN EN / EFECTO / DEVOLUTIVO / NUEVOS / GENERADOS EN / JUZGADO
6.1.2.4,481,a43f9ae7cd,apelacion,provincia,Juzgados Públicos en Materia de Familia de Provincias,COCHABAMBA,27,tipo_proceso,EMANCIPACION POR DESACUERDO,EMANCIPACION POR DESACUERDO,detalle,1,10,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,COCHABAMBA,Cochabamba,False,no_aplica,no_aplica,2023,False,remitidos_salas,0,2,RECURSOS DE / APELACIÓN EN / EFECTO / DEVOLUTIVO / REMITIDOS A / SALAS
6.1.2.4,481,a43f9ae7cd,apelacion,provincia,Juzgados Públicos en Materia de Familia de Provincias,COCHABAMBA,27,tipo_proceso,EMANCIPACION POR DESACUERDO,EMANCIPACION POR DESACUERDO,detalle,1,10,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,COCHABAMBA,Cochabamba,False,no_aplica,no_aplica,2023,False,confirmadas_totalmente,0,3,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO DEVUELTOS DE SALAS A JUZGADOS / CONFIRMADAS TOTALMENTE
6.1.2.4,481,a43f9ae7cd,apelacion,provincia,Juzgados Públicos en Materia de Familia de Provincias,COCHABAMBA,27,tipo_proceso,EMANCIPACION POR DESACUERDO,EMANCIPACION POR DESACUERDO,detalle,1,10,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,COCHABAMBA,Cochabamba,False,no_aplica,no_aplica,2023,False,confirmadas_parcialmente,0,4,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO DEVUELTOS DE SALAS A JUZGADOS / CONFIRMADAS PARCIALMENTE
6.1.2.4,481,a43f9ae7cd,apelacion,provincia,Juzgados Públicos en Materia de Familia de Provincias,COCHABAMBA,27,tipo_proceso,EMANCIPACION POR DESACUERDO,EMANCIPACION POR DESACUERDO,detalle,1,10,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,COCHABAMBA,Cochabamba,False,no_aplica,no_aplica,2023,False,revocadas_totalmente,0,5,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO DEVUELTOS DE SALAS A JUZGADOS / REVOCADAS TOTALMENTE
6.1.2.4,481,a43f9ae7cd,apelacion,provincia,Juzgados Públicos en Materia de Familia de Provincias,COCHABAMBA,27,tipo_proceso,EMANCIPACION POR DESACUERDO,EMANCIPACION POR DESACUERDO,detalle,1,10,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,COCHABAMBA,Cochabamba,False,no_aplica,no_aplica,2023,False,revocadas_parcialmente,0,6,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO DEVUELTOS DE SALAS A JUZGADOS / REVOCADAS PARCIALMENTE
6.1.2.4,481,a43f9ae7cd,apelacion,provincia,Juzgados Públicos en Materia de Familia de Provincias,COCHABAMBA,27,tipo_proceso,EMANCIPACION POR DESACUERDO,EMANCIPACION POR DESACUERDO,detalle,1,10,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,COCHABAMBA,Cochabamba,False,no_aplica,no_aplica,2023,False,anulatorio,0,7,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO DEVUELTOS DE SALAS A JUZGADOS / ANULATORIO
6.1.2.4,481,a43f9ae7cd,apelacion,provincia,Juzgados Públicos en Materia de Familia de Provincias,COCHABAMBA,27,tipo_proceso,EMANCIPACION POR DESACUERDO,EMANCIPACION POR DESACUERDO,detalle,1,10,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,COCHABAMBA,Cochabamba,False,no_aplica,no_aplica,2023,False,repositorio,0,8,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO DEVUELTOS DE SALAS A JUZGADOS / REPOSITORIO
6.1.2.4,481,a43f9ae7cd,apelacion,provincia,Juzgados Públicos en Materia de Familia de Provincias,COCHABAMBA,27,tipo_proceso,EMANCIPACION POR DESACUERDO,EMANCIPACION POR DESACUERDO,detalle,1,10,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,COCHABAMBA,Cochabamba,False,no_aplica,no_aplica,2023,False,total_causas_devueltas_gestion,0,9,TOTAL DE / CAUSAS / APELADAS / DEVUELTAS EN / LA GESTIÓN
6.1.2.4,481,a43f9ae7cd,apelacion,provincia,Juzgados Públicos en Materia de Familia de Provincias,COCHABAMBA,27,tipo_proceso,EMANCIPACION POR DESACUERDO,EMANCIPACION POR DESACUERDO,detalle,1,10,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,COCHABAMBA,Cochabamba,False,no_aplica,no_aplica,2023,False,total_causas_pendientes,0,10,TOTAL DE CAUSAS / APELADAS / PENDIENTES
6.1.2.4,481,a43f9ae7cd,apelacion,provincia,Juzgados Públicos en Materia de Familia de Provincias,COCHABAMBA,27,tipo_proceso,CONSTITUCIÓN DEL PATRIMONIO FAMILIAR DE,CONSTITUCIÓN DEL PATRIMONIO FAMILIAR,detalle,2,10,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,COCHABAMBA,Cochabamba,False,no_aplica,no_aplica,2023,False,nuevos_generados_juzgado,0,1,RECURSOS DE / APELACIÓN EN / EFECTO / DEVOLUTIVO / NUEVOS / GENERADOS EN / JUZGADO
6.1.2.4,481,a43f9ae7cd,apelacion,provincia,Juzgados Públicos en Materia de Familia de Provincias,COCHABAMBA,27,tipo_proceso,CONSTITUCIÓN DEL PATRIMONIO FAMILIAR DE,CONSTITUCIÓN DEL PATRIMONIO FAMILIAR,detalle,2,10,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,COCHABAMBA,Cochabamba,False,no_aplica,no_aplica,2023,False,remitidos_salas,0,2,RECURSOS DE / APELACIÓN EN / EFECTO / DEVOLUTIVO / REMITIDOS A / SALAS
6.1.2.4,481,a43f9ae7cd,apelacion,provincia,Juzgados Públicos en Materia de Familia de Provincias,COCHABAMBA,27,tipo_proceso,CONSTITUCIÓN DEL PATRIMONIO FAMILIAR DE,CONSTITUCIÓN DEL PATRIMONIO FAMILIAR,detalle,2,10,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,COCHABAMBA,Cochabamba,False,no_aplica,no_aplica,2023,False,confirmadas_totalmente,0,3,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO DEVUELTOS DE SALAS A JUZGADOS / CONFIRMADAS TOTALMENTE
6.1.2.4,481,a43f9ae7cd,apelacion,provincia,Juzgados Públicos en Materia de Familia de Provincias,COCHABAMBA,27,tipo_proceso,CONSTITUCIÓN DEL PATRIMONIO FAMILIAR DE,CONSTITUCIÓN DEL PATRIMONIO FAMILIAR,detalle,2,10,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,COCHABAMBA,Cochabamba,False,no_aplica,no_aplica,2023,False,confirmadas_parcialmente,0,4,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO DEVUELTOS DE SALAS A JUZGADOS / CONFIRMADAS PARCIALMENTE
6.1.2.4,481,a43f9ae7cd,apelacion,provincia,Juzgados Públicos en Materia de Familia de Provincias,COCHABAMBA,27,tipo_proceso,CONSTITUCIÓN DEL PATRIMONIO FAMILIAR DE,CONSTITUCIÓN DEL PATRIMONIO FAMILIAR,detalle,2,10,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,COCHABAMBA,Cochabamba,False,no_aplica,no_aplica,2023,False,revocadas_totalmente,0,5,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO DEVUELTOS DE SALAS A JUZGADOS / REVOCADAS TOTALMENTE
6.1.2.4,481,a43f9ae7cd,apelacion,provincia,Juzgados Públicos en Materia de Familia de Provincias,COCHABAMBA,27,tipo_proceso,CONSTITUCIÓN DEL PATRIMONIO FAMILIAR DE,CONSTITUCIÓN DEL PATRIMONIO FAMILIAR,detalle,2,10,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,COCHABAMBA,Cochabamba,False,no_aplica,no_aplica,2023,False,revocadas_parcialmente,0,6,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO DEVUELTOS DE SALAS A JUZGADOS / REVOCADAS PARCIALMENTE
6.1.2.4,481,a43f9ae7cd,apelacion,provincia,Juzgados Públicos en Materia de Familia de Provincias,COCHABAMBA,27,tipo_proceso,CONSTITUCIÓN DEL PATRIMONIO FAMILIAR DE,CONSTITUCIÓN DEL PATRIMONIO FAMILIAR,detalle,2,10,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,COCHABAMBA,Cochabamba,False,no_aplica,no_aplica,2023,False,anulatorio,0,7,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO DEVUELTOS DE SALAS A JUZGADOS / ANULATORIO
6.1.2.4,481,a43f9ae7cd,apelacion,provincia,Juzgados Públicos en Materia de Familia de Provincias,COCHABAMBA,27,tipo_proceso,CONSTITUCIÓN DEL PATRIMONIO FAMILIAR DE,CONSTITUCIÓN DEL PATRIMONIO FAMILIAR,detalle,2,10,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,COCHABAMBA,Cochabamba,False,no_aplica,no_aplica,2023,False,repositorio,0,8,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO DEVUELTOS DE SALAS A JUZGADOS / REPOSITORIO
6.1.2.4,481,a43f9ae7cd,apelacion,provincia,Juzgados Públicos en Materia de Familia de Provincias,COCHABAMBA,27,tipo_proceso,CONSTITUCIÓN DEL PATRIMONIO FAMILIAR DE,CONSTITUCIÓN DEL PATRIMONIO FAMILIAR,detalle,2,10,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,COCHABAMBA,Cochabamba,False,no_aplica,no_aplica,2023,False,total_causas_devueltas_gestion,0,9,TOTAL DE / CAUSAS / APELADAS / DEVUELTAS EN / LA GESTIÓN
6.1.2.4,481,a43f9ae7cd,apelacion,provincia,Juzgados Públicos en Materia de Familia de Provincias,COCHABAMBA,27,tipo_proceso,CONSTITUCIÓN DEL PATRIMONIO FAMILIAR DE,CONSTITUCIÓN DEL PATRIMONIO FAMILIAR,detalle,2,10,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,COCHABAMBA,Cochabamba,False,no_aplica,no_aplica,2023,False,total_causas_pendientes,0,10,TOTAL DE CAUSAS / APELADAS / PENDIENTES
6.1.2.4,481,a43f9ae7cd,apelacion,provincia,Juzgados Públicos en Materia de Familia de Provincias,COCHABAMBA,27,tipo_proceso,AUTORIZACION JUDICIAL PARA ADMINISTRAR BIENES,AUTORIZACION JUDICIAL PARA ADMINISTRAR BIENES,detalle,3,10,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,COCHABAMBA,Cochabamba,False,no_aplica,no_aplica,2023,False,nuevos_generados_juzgado,0,1,RECURSOS DE / APELACIÓN EN / EFECTO / DEVOLUTIVO / NUEVOS / GENERADOS EN / JUZGADO
6.1.2.4,481,a43f9ae7cd,apelacion,provincia,Juzgados Públicos en Materia de Familia de Provincias,COCHABAMBA,27,tipo_proceso,AUTORIZACION JUDICIAL PARA ADMINISTRAR BIENES,AUTORIZACION JUDICIAL PARA ADMINISTRAR BIENES,detalle,3,10,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,COCHABAMBA,Cochabamba,False,no_aplica,no_aplica,2023,False,remitidos_salas,0,2,RECURSOS DE / APELACIÓN EN / EFECTO / DEVOLUTIVO / REMITIDOS A / SALAS
6.1.2.4,481,a43f9ae7cd,apelacion,provincia,Juzgados Públicos en Materia de Familia de Provincias,COCHABAMBA,27,tipo_proceso,AUTORIZACION JUDICIAL PARA ADMINISTRAR BIENES,AUTORIZACION JUDICIAL PARA ADMINISTRAR BIENES,detalle,3,10,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,COCHABAMBA,Cochabamba,False,no_aplica,no_aplica,2023,False,confirmadas_totalmente,0,3,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO DEVUELTOS DE SALAS A JUZGADOS / CONFIRMADAS TOTALMENTE
6.1.2.4,481,a43f9ae7cd,apelacion,provincia,Juzgados Públicos en Materia de Familia de Provincias,COCHABAMBA,27,tipo_proceso,AUTORIZACION JUDICIAL PARA ADMINISTRAR BIENES,AUTORIZACION JUDICIAL PARA ADMINISTRAR BIENES,detalle,3,10,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,COCHABAMBA,Cochabamba,False,no_aplica,no_aplica,2023,False,confirmadas_parcialmente,0,4,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO DEVUELTOS DE SALAS A JUZGADOS / CONFIRMADAS PARCIALMENTE
6.1.2.4,481,a43f9ae7cd,apelacion,provincia,Juzgados Públicos en Materia de Familia de Provincias,COCHABAMBA,27,tipo_proceso,AUTORIZACION JUDICIAL PARA ADMINISTRAR BIENES,AUTORIZACION JUDICIAL PARA ADMINISTRAR BIENES,detalle,3,10,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,COCHABAMBA,Cochabamba,False,no_aplica,no_aplica,2023,False,revocadas_totalmente,0,5,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO DEVUELTOS DE SALAS A JUZGADOS / REVOCADAS TOTALMENTE
6.1.2.4,481,a43f9ae7cd,apelacion,provincia,Juzgados Públicos en Materia de Familia de Provincias,COCHABAMBA,27,tipo_proceso,AUTORIZACION JUDICIAL PARA ADMINISTRAR BIENES,AUTORIZACION JUDICIAL PARA ADMINISTRAR BIENES,detalle,3,10,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,COCHABAMBA,Cochabamba,False,no_aplica,no_aplica,2023,False,revocadas_parcialmente,0,6,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO DEVUELTOS DE SALAS A JUZGADOS / REVOCADAS PARCIALMENTE
