cuadro_origen,pagina_pdf,firma,familia,ambito,titulo_pagina,entidad,num_juzgados_pagina,unidad_fila,tipo_proceso,tipo_fila_derivado,orden_fila,n_columnas,materia_seccion,tipo_accion_penal,materia_norm,materia_homologada,materia_cruda,ciudad,distrito,departamento_derivado,es_total_nacional,revisado_manual,columna,valor,orden_columna,rotulo_columna_pdf
6.1.2.5,496,49b0b86040,ejecucion,provincia,Juzgados Públicos en Materia de Familia de Provincias,BENI,12,tipo_proceso,AUTORIZACION JUDICIAL PARA ADMINISTRAR BIENES,detalle,3,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,BENI,Beni,False,False,causas_ejecucion_sentencia_total_causas,0,3,CAUSAS EN EJECUCIÓN DE SENTENCIA / TOTAL CAUSAS
6.1.2.5,496,49b0b86040,ejecucion,provincia,Juzgados Públicos en Materia de Familia de Provincias,BENI,12,tipo_proceso,AUTORIZACION JUDICIAL PARA ADMINISTRAR BIENES,detalle,3,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,BENI,Beni,False,False,terminadas,0,4,TERMINADAS EN LA / GESTIÓN
6.1.2.5,496,49b0b86040,ejecucion,provincia,Juzgados Públicos en Materia de Familia de Provincias,BENI,12,tipo_proceso,AUTORIZACION JUDICIAL PARA ADMINISTRAR BIENES,detalle,3,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,BENI,Beni,False,False,pendientes_proxima_gestion,0,5,PENDIENTES PARA LA / PRÓXIMA GESTIÓN
6.1.2.5,496,49b0b86040,ejecucion,provincia,Juzgados Públicos en Materia de Familia de Provincias,BENI,12,tipo_proceso,DESACUERDO DE LOS PADRES,detalle,4,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,BENI,Beni,False,False,pendientes_inicio_gestion,0,1,PENDIENTES AL INICIO / DE GESTIÓN
6.1.2.5,496,49b0b86040,ejecucion,provincia,Juzgados Públicos en Materia de Familia de Provincias,BENI,12,tipo_proceso,DESACUERDO DE LOS PADRES,detalle,4,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,BENI,Beni,False,False,ingresadas,0,2,INGRESADAS EN LA / GESTIÓN
6.1.2.5,496,49b0b86040,ejecucion,provincia,Juzgados Públicos en Materia de Familia de Provincias,BENI,12,tipo_proceso,DESACUERDO DE LOS PADRES,detalle,4,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,BENI,Beni,False,False,causas_ejecucion_sentencia_total_causas,0,3,CAUSAS EN EJECUCIÓN DE SENTENCIA / TOTAL CAUSAS
6.1.2.5,496,49b0b86040,ejecucion,provincia,Juzgados Públicos en Materia de Familia de Provincias,BENI,12,tipo_proceso,DESACUERDO DE LOS PADRES,detalle,4,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,BENI,Beni,False,False,terminadas,0,4,TERMINADAS EN LA / GESTIÓN
6.1.2.5,496,49b0b86040,ejecucion,provincia,Juzgados Públicos en Materia de Familia de Provincias,BENI,12,tipo_proceso,DESACUERDO DE LOS PADRES,detalle,4,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,BENI,Beni,False,False,pendientes_proxima_gestion,0,5,PENDIENTES PARA LA / PRÓXIMA GESTIÓN
6.1.2.5,496,49b0b86040,ejecucion,provincia,Juzgados Públicos en Materia de Familia de Provincias,BENI,12,tipo_proceso,VOLUNTARIOS (Ejemplo: Dispensa Judicial y otros que no se detallan),detalle,5,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,BENI,Beni,False,False,pendientes_inicio_gestion,0,1,PENDIENTES AL INICIO / DE GESTIÓN
6.1.2.5,496,49b0b86040,ejecucion,provincia,Juzgados Públicos en Materia de Familia de Provincias,BENI,12,tipo_proceso,VOLUNTARIOS (Ejemplo: Dispensa Judicial y otros que no se detallan),detalle,5,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,BENI,Beni,False,False,ingresadas,0,2,INGRESADAS EN LA / GESTIÓN
6.1.2.5,496,49b0b86040,ejecucion,provincia,Juzgados Públicos en Materia de Familia de Provincias,BENI,12,tipo_proceso,VOLUNTARIOS (Ejemplo: Dispensa Judicial y otros que no se detallan),detalle,5,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,BENI,Beni,False,False,causas_ejecucion_sentencia_total_causas,0,3,CAUSAS EN EJECUCIÓN DE SENTENCIA / TOTAL CAUSAS
6.1.2.5,496,49b0b86040,ejecucion,provincia,Juzgados Públicos en Materia de Familia de Provincias,BENI,12,tipo_proceso,VOLUNTARIOS (Ejemplo: Dispensa Judicial y otros que no se detallan),detalle,5,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,BENI,Beni,False,False,terminadas,0,4,TERMINADAS EN LA / GESTIÓN
6.1.2.5,496,49b0b86040,ejecucion,provincia,Juzgados Públicos en Materia de Familia de Provincias,BENI,12,tipo_proceso,VOLUNTARIOS (Ejemplo: Dispensa Judicial y otros que no se detallan),detalle,5,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,BENI,Beni,False,False,pendientes_proxima_gestion,0,5,PENDIENTES PARA LA / PRÓXIMA GESTIÓN
6.1.2.5,496,49b0b86040,ejecucion,provincia,Juzgados Públicos en Materia de Familia de Provincias,BENI,12,tipo_proceso,CUMPLIMIENTO DE ACUERDOS,detalle,6,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,BENI,Beni,False,False,pendientes_inicio_gestion,0,1,PENDIENTES AL INICIO / DE GESTIÓN
6.1.2.5,496,49b0b86040,ejecucion,provincia,Juzgados Públicos en Materia de Familia de Provincias,BENI,12,tipo_proceso,CUMPLIMIENTO DE ACUERDOS,detalle,6,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,BENI,Beni,False,False,ingresadas,0,2,INGRESADAS EN LA / GESTIÓN
6.1.2.5,496,49b0b86040,ejecucion,provincia,Juzgados Públicos en Materia de Familia de Provincias,BENI,12,tipo_proceso,CUMPLIMIENTO DE ACUERDOS,detalle,6,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,BENI,Beni,False,False,causas_ejecucion_sentencia_total_causas,0,3,CAUSAS EN EJECUCIÓN DE SENTENCIA / TOTAL CAUSAS
6.1.2.5,496,49b0b86040,ejecucion,provincia,Juzgados Públicos en Materia de Familia de Provincias,BENI,12,tipo_proceso,CUMPLIMIENTO DE ACUERDOS,detalle,6,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,BENI,Beni,False,False,terminadas,0,4,TERMINADAS EN LA / GESTIÓN
6.1.2.5,496,49b0b86040,ejecucion,provincia,Juzgados Públicos en Materia de Familia de Provincias,BENI,12,tipo_proceso,CUMPLIMIENTO DE ACUERDOS,detalle,6,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,BENI,Beni,False,False,pendientes_proxima_gestion,0,5,PENDIENTES PARA LA / PRÓXIMA GESTIÓN
6.1.2.5,496,49b0b86040,ejecucion,provincia,Juzgados Públicos en Materia de Familia de Provincias,BENI,12,tipo_proceso,ASISTENCIA FAMILIAR CUANDO EXISTA ACUERDO (HOMOLOGACIÓN),detalle,7,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,BENI,Beni,False,False,pendientes_inicio_gestion,0,1,PENDIENTES AL INICIO / DE GESTIÓN
6.1.2.5,496,49b0b86040,ejecucion,provincia,Juzgados Públicos en Materia de Familia de Provincias,BENI,12,tipo_proceso,ASISTENCIA FAMILIAR CUANDO EXISTA ACUERDO (HOMOLOGACIÓN),detalle,7,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,BENI,Beni,False,False,ingresadas,118,2,INGRESADAS EN LA / GESTIÓN
6.1.2.5,496,49b0b86040,ejecucion,provincia,Juzgados Públicos en Materia de Familia de Provincias,BENI,12,tipo_proceso,ASISTENCIA FAMILIAR CUANDO EXISTA ACUERDO (HOMOLOGACIÓN),detalle,7,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,BENI,Beni,False,False,causas_ejecucion_sentencia_total_causas,118,3,CAUSAS EN EJECUCIÓN DE SENTENCIA / TOTAL CAUSAS
6.1.2.5,496,49b0b86040,ejecucion,provincia,Juzgados Públicos en Materia de Familia de Provincias,BENI,12,tipo_proceso,ASISTENCIA FAMILIAR CUANDO EXISTA ACUERDO (HOMOLOGACIÓN),detalle,7,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,BENI,Beni,False,False,terminadas,0,4,TERMINADAS EN LA / GESTIÓN
6.1.2.5,496,49b0b86040,ejecucion,provincia,Juzgados Públicos en Materia de Familia de Provincias,BENI,12,tipo_proceso,ASISTENCIA FAMILIAR CUANDO EXISTA ACUERDO (HOMOLOGACIÓN),detalle,7,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,BENI,Beni,False,False,pendientes_proxima_gestion,118,5,PENDIENTES PARA LA / PRÓXIMA GESTIÓN
6.1.2.5,496,49b0b86040,ejecucion,provincia,Juzgados Públicos en Materia de Familia de Provincias,BENI,12,tipo_proceso,DIVORCIO -DESVINCULACION Art. 207,detalle,8,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,BENI,Beni,False,False,pendientes_inicio_gestion,1,1,PENDIENTES AL INICIO / DE GESTIÓN
6.1.2.5,496,49b0b86040,ejecucion,provincia,Juzgados Públicos en Materia de Familia de Provincias,BENI,12,tipo_proceso,DIVORCIO -DESVINCULACION Art. 207,detalle,8,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,BENI,Beni,False,False,ingresadas,31,2,INGRESADAS EN LA / GESTIÓN
6.1.2.5,496,49b0b86040,ejecucion,provincia,Juzgados Públicos en Materia de Familia de Provincias,BENI,12,tipo_proceso,DIVORCIO -DESVINCULACION Art. 207,detalle,8,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,BENI,Beni,False,False,causas_ejecucion_sentencia_total_causas,32,3,CAUSAS EN EJECUCIÓN DE SENTENCIA / TOTAL CAUSAS
6.1.2.5,496,49b0b86040,ejecucion,provincia,Juzgados Públicos en Materia de Familia de Provincias,BENI,12,tipo_proceso,DIVORCIO -DESVINCULACION Art. 207,detalle,8,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,BENI,Beni,False,False,terminadas,1,4,TERMINADAS EN LA / GESTIÓN
6.1.2.5,496,49b0b86040,ejecucion,provincia,Juzgados Públicos en Materia de Familia de Provincias,BENI,12,tipo_proceso,DIVORCIO -DESVINCULACION Art. 207,detalle,8,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,BENI,Beni,False,False,pendientes_proxima_gestion,31,5,PENDIENTES PARA LA / PRÓXIMA GESTIÓN
6.1.2.5,496,49b0b86040,ejecucion,provincia,Juzgados Públicos en Materia de Familia de Provincias,BENI,12,tipo_proceso,DECLARACION JUDICIAL DE FILIACION,detalle,9,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,BENI,Beni,False,False,pendientes_inicio_gestion,0,1,PENDIENTES AL INICIO / DE GESTIÓN
6.1.2.5,496,49b0b86040,ejecucion,provincia,Juzgados Públicos en Materia de Familia de Provincias,BENI,12,tipo_proceso,DECLARACION JUDICIAL DE FILIACION,detalle,9,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,BENI,Beni,False,False,ingresadas,0,2,INGRESADAS EN LA / GESTIÓN
6.1.2.5,496,49b0b86040,ejecucion,provincia,Juzgados Públicos en Materia de Familia de Provincias,BENI,12,tipo_proceso,DECLARACION JUDICIAL DE FILIACION,detalle,9,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,BENI,Beni,False,False,causas_ejecucion_sentencia_total_causas,0,3,CAUSAS EN EJECUCIÓN DE SENTENCIA / TOTAL CAUSAS
6.1.2.5,496,49b0b86040,ejecucion,provincia,Juzgados Públicos en Materia de Familia de Provincias,BENI,12,tipo_proceso,DECLARACION JUDICIAL DE FILIACION,detalle,9,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,BENI,Beni,False,False,terminadas,0,4,TERMINADAS EN LA / GESTIÓN
6.1.2.5,496,49b0b86040,ejecucion,provincia,Juzgados Públicos en Materia de Familia de Provincias,BENI,12,tipo_proceso,DECLARACION JUDICIAL DE FILIACION,detalle,9,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,BENI,Beni,False,False,pendientes_proxima_gestion,0,5,PENDIENTES PARA LA / PRÓXIMA GESTIÓN
6.1.2.5,496,49b0b86040,ejecucion,provincia,Juzgados Públicos en Materia de Familia de Provincias,BENI,12,tipo_proceso,IMPUGNACION DE FILIACION,detalle,10,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,BENI,Beni,False,False,pendientes_inicio_gestion,0,1,PENDIENTES AL INICIO / DE GESTIÓN
6.1.2.5,496,49b0b86040,ejecucion,provincia,Juzgados Públicos en Materia de Familia de Provincias,BENI,12,tipo_proceso,IMPUGNACION DE FILIACION,detalle,10,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,BENI,Beni,False,False,ingresadas,3,2,INGRESADAS EN LA / GESTIÓN
6.1.2.5,496,49b0b86040,ejecucion,provincia,Juzgados Públicos en Materia de Familia de Provincias,BENI,12,tipo_proceso,IMPUGNACION DE FILIACION,detalle,10,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,BENI,Beni,False,False,causas_ejecucion_sentencia_total_causas,3,3,CAUSAS EN EJECUCIÓN DE SENTENCIA / TOTAL CAUSAS
6.1.2.5,496,49b0b86040,ejecucion,provincia,Juzgados Públicos en Materia de Familia de Provincias,BENI,12,tipo_proceso,IMPUGNACION DE FILIACION,detalle,10,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,BENI,Beni,False,False,terminadas,0,4,TERMINADAS EN LA / GESTIÓN
6.1.2.5,496,49b0b86040,ejecucion,provincia,Juzgados Públicos en Materia de Familia de Provincias,BENI,12,tipo_proceso,IMPUGNACION DE FILIACION,detalle,10,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,BENI,Beni,False,False,pendientes_proxima_gestion,3,5,PENDIENTES PARA LA / PRÓXIMA GESTIÓN
6.1.2.5,496,49b0b86040,ejecucion,provincia,Juzgados Públicos en Materia de Familia de Provincias,BENI,12,tipo_proceso,NEGACION DE MATERNIDAD O PATERNIDAD,detalle,11,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,BENI,Beni,False,False,pendientes_inicio_gestion,0,1,PENDIENTES AL INICIO / DE GESTIÓN
6.1.2.5,496,49b0b86040,ejecucion,provincia,Juzgados Públicos en Materia de Familia de Provincias,BENI,12,tipo_proceso,NEGACION DE MATERNIDAD O PATERNIDAD,detalle,11,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,BENI,Beni,False,False,ingresadas,0,2,INGRESADAS EN LA / GESTIÓN
6.1.2.5,496,49b0b86040,ejecucion,provincia,Juzgados Públicos en Materia de Familia de Provincias,BENI,12,tipo_proceso,NEGACION DE MATERNIDAD O PATERNIDAD,detalle,11,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,BENI,Beni,False,False,causas_ejecucion_sentencia_total_causas,0,3,CAUSAS EN EJECUCIÓN DE SENTENCIA / TOTAL CAUSAS
6.1.2.5,496,49b0b86040,ejecucion,provincia,Juzgados Públicos en Materia de Familia de Provincias,BENI,12,tipo_proceso,NEGACION DE MATERNIDAD O PATERNIDAD,detalle,11,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,BENI,Beni,False,False,terminadas,0,4,TERMINADAS EN LA / GESTIÓN
6.1.2.5,496,49b0b86040,ejecucion,provincia,Juzgados Públicos en Materia de Familia de Provincias,BENI,12,tipo_proceso,NEGACION DE MATERNIDAD O PATERNIDAD,detalle,11,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,BENI,Beni,False,False,pendientes_proxima_gestion,0,5,PENDIENTES PARA LA / PRÓXIMA GESTIÓN
6.1.2.5,496,49b0b86040,ejecucion,provincia,Juzgados Públicos en Materia de Familia de Provincias,BENI,12,tipo_proceso,"COMPROBACION DE MATRIMONIO O DE UNION LIBRE, CUANDO ESTA ULTIMA NO ESTE REGISTRADA",detalle,12,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,BENI,Beni,False,False,pendientes_inicio_gestion,0,1,PENDIENTES AL INICIO / DE GESTIÓN
6.1.2.5,496,49b0b86040,ejecucion,provincia,Juzgados Públicos en Materia de Familia de Provincias,BENI,12,tipo_proceso,"COMPROBACION DE MATRIMONIO O DE UNION LIBRE, CUANDO ESTA ULTIMA NO ESTE REGISTRADA",detalle,12,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,BENI,Beni,False,False,ingresadas,0,2,INGRESADAS EN LA / GESTIÓN
6.1.2.5,496,49b0b86040,ejecucion,provincia,Juzgados Públicos en Materia de Familia de Provincias,BENI,12,tipo_proceso,"COMPROBACION DE MATRIMONIO O DE UNION LIBRE, CUANDO ESTA ULTIMA NO ESTE REGISTRADA",detalle,12,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,BENI,Beni,False,False,causas_ejecucion_sentencia_total_causas,0,3,CAUSAS EN EJECUCIÓN DE SENTENCIA / TOTAL CAUSAS
6.1.2.5,496,49b0b86040,ejecucion,provincia,Juzgados Públicos en Materia de Familia de Provincias,BENI,12,tipo_proceso,"COMPROBACION DE MATRIMONIO O DE UNION LIBRE, CUANDO ESTA ULTIMA NO ESTE REGISTRADA",detalle,12,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,BENI,Beni,False,False,terminadas,0,4,TERMINADAS EN LA / GESTIÓN
6.1.2.5,496,49b0b86040,ejecucion,provincia,Juzgados Públicos en Materia de Familia de Provincias,BENI,12,tipo_proceso,"COMPROBACION DE MATRIMONIO O DE UNION LIBRE, CUANDO ESTA ULTIMA NO ESTE REGISTRADA",detalle,12,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,BENI,Beni,False,False,pendientes_proxima_gestion,0,5,PENDIENTES PARA LA / PRÓXIMA GESTIÓN
6.1.2.5,496,49b0b86040,ejecucion,provincia,Juzgados Públicos en Materia de Familia de Provincias,BENI,12,tipo_proceso,OPOSICION AL MATRIMONIO,detalle,13,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,BENI,Beni,False,False,pendientes_inicio_gestion,0,1,PENDIENTES AL INICIO / DE GESTIÓN
6.1.2.5,496,49b0b86040,ejecucion,provincia,Juzgados Públicos en Materia de Familia de Provincias,BENI,12,tipo_proceso,OPOSICION AL MATRIMONIO,detalle,13,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,BENI,Beni,False,False,ingresadas,0,2,INGRESADAS EN LA / GESTIÓN
6.1.2.5,496,49b0b86040,ejecucion,provincia,Juzgados Públicos en Materia de Familia de Provincias,BENI,12,tipo_proceso,OPOSICION AL MATRIMONIO,detalle,13,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,BENI,Beni,False,False,causas_ejecucion_sentencia_total_causas,0,3,CAUSAS EN EJECUCIÓN DE SENTENCIA / TOTAL CAUSAS
6.1.2.5,496,49b0b86040,ejecucion,provincia,Juzgados Públicos en Materia de Familia de Provincias,BENI,12,tipo_proceso,OPOSICION AL MATRIMONIO,detalle,13,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,BENI,Beni,False,False,terminadas,0,4,TERMINADAS EN LA / GESTIÓN
6.1.2.5,496,49b0b86040,ejecucion,provincia,Juzgados Públicos en Materia de Familia de Provincias,BENI,12,tipo_proceso,OPOSICION AL MATRIMONIO,detalle,13,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,BENI,Beni,False,False,pendientes_proxima_gestion,0,5,PENDIENTES PARA LA / PRÓXIMA GESTIÓN
6.1.2.5,496,49b0b86040,ejecucion,provincia,Juzgados Públicos en Materia de Familia de Provincias,BENI,12,tipo_proceso,DECLARACION DE INTERDICCIÓN,detalle,14,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,BENI,Beni,False,False,pendientes_inicio_gestion,0,1,PENDIENTES AL INICIO / DE GESTIÓN
6.1.2.5,496,49b0b86040,ejecucion,provincia,Juzgados Públicos en Materia de Familia de Provincias,BENI,12,tipo_proceso,DECLARACION DE INTERDICCIÓN,detalle,14,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,BENI,Beni,False,False,ingresadas,0,2,INGRESADAS EN LA / GESTIÓN
6.1.2.5,496,49b0b86040,ejecucion,provincia,Juzgados Públicos en Materia de Familia de Provincias,BENI,12,tipo_proceso,DECLARACION DE INTERDICCIÓN,detalle,14,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,BENI,Beni,False,False,causas_ejecucion_sentencia_total_causas,0,3,CAUSAS EN EJECUCIÓN DE SENTENCIA / TOTAL CAUSAS
6.1.2.5,496,49b0b86040,ejecucion,provincia,Juzgados Públicos en Materia de Familia de Provincias,BENI,12,tipo_proceso,DECLARACION DE INTERDICCIÓN,detalle,14,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,BENI,Beni,False,False,terminadas,0,4,TERMINADAS EN LA / GESTIÓN
6.1.2.5,496,49b0b86040,ejecucion,provincia,Juzgados Públicos en Materia de Familia de Provincias,BENI,12,tipo_proceso,DECLARACION DE INTERDICCIÓN,detalle,14,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,BENI,Beni,False,False,pendientes_proxima_gestion,0,5,PENDIENTES PARA LA / PRÓXIMA GESTIÓN
6.1.2.5,496,49b0b86040,ejecucion,provincia,Juzgados Públicos en Materia de Familia de Provincias,BENI,12,tipo_proceso,CESACION DE INTERDICCIÓN,detalle,15,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,BENI,Beni,False,False,pendientes_inicio_gestion,0,1,PENDIENTES AL INICIO / DE GESTIÓN
6.1.2.5,496,49b0b86040,ejecucion,provincia,Juzgados Públicos en Materia de Familia de Provincias,BENI,12,tipo_proceso,CESACION DE INTERDICCIÓN,detalle,15,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,BENI,Beni,False,False,ingresadas,0,2,INGRESADAS EN LA / GESTIÓN
6.1.2.5,496,49b0b86040,ejecucion,provincia,Juzgados Públicos en Materia de Familia de Provincias,BENI,12,tipo_proceso,CESACION DE INTERDICCIÓN,detalle,15,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,BENI,Beni,False,False,causas_ejecucion_sentencia_total_causas,0,3,CAUSAS EN EJECUCIÓN DE SENTENCIA / TOTAL CAUSAS
6.1.2.5,496,49b0b86040,ejecucion,provincia,Juzgados Públicos en Materia de Familia de Provincias,BENI,12,tipo_proceso,CESACION DE INTERDICCIÓN,detalle,15,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,BENI,Beni,False,False,terminadas,0,4,TERMINADAS EN LA / GESTIÓN
6.1.2.5,496,49b0b86040,ejecucion,provincia,Juzgados Públicos en Materia de Familia de Provincias,BENI,12,tipo_proceso,CESACION DE INTERDICCIÓN,detalle,15,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,BENI,Beni,False,False,pendientes_proxima_gestion,0,5,PENDIENTES PARA LA / PRÓXIMA GESTIÓN
