cuadro_origen,pagina_pdf,firma,familia,ambito,titulo_pagina,entidad,num_juzgados_pagina,unidad_fila,grupo_proceso,tipo_proceso,tipo_fila_derivado,orden_fila,n_columnas,materia_seccion,tipo_accion_penal,materia_norm,materia_cruda,ciudad,distrito,departamento_derivado,es_total_nacional,grupo_proceso_norm,gestion,revisado_manual,columna,valor,orden_columna,rotulo_columna_pdf
5.1.2.6,232,bf4c27924f,otros,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,16,tipo_proceso,SGTES.,PROCESO ART. 415 Y MODIFICACIÓN DE GUARDA,detalle,11,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,,,False,DEMANDAS NUEVAS DENTRO DE UN PROCESO ART. 415 Y SGTES.,2023,False,incidentes_nuevos_demandados,90,2,INCIDENTES NUEVOS / DEMANDADOS
5.1.2.6,232,bf4c27924f,otros,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,16,tipo_proceso,SGTES.,PROCESO ART. 415 Y MODIFICACIÓN DE GUARDA,detalle,11,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,,,False,DEMANDAS NUEVAS DENTRO DE UN PROCESO ART. 415 Y SGTES.,2023,False,movimiento_registrado_total_incidentes,139,3,MOVIMIENTO REGISTRADO / TOTAL DE INCIDENTES
5.1.2.6,232,bf4c27924f,otros,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,16,tipo_proceso,SGTES.,PROCESO ART. 415 Y MODIFICACIÓN DE GUARDA,detalle,11,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,,,False,DEMANDAS NUEVAS DENTRO DE UN PROCESO ART. 415 Y SGTES.,2023,False,incidentes_resueltos,77,4,INCIDENTES RESUELTOS
5.1.2.6,232,bf4c27924f,otros,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,16,tipo_proceso,SGTES.,PROCESO ART. 415 Y MODIFICACIÓN DE GUARDA,detalle,11,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,,,False,DEMANDAS NUEVAS DENTRO DE UN PROCESO ART. 415 Y SGTES.,2023,False,incidentes_pendientes_proxima_gestion,62,5,INCIDENTES PENDIENTES / PARA LA PROXIMA GESTIÓN
5.1.2.6,232,bf4c27924f,otros,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,16,tipo_proceso,,SGTES. MODIFICACIÓN DEL DERECHO A VISITAS,detalle,12,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,,,False,,2023,False,incidentes_pendientes_iniciar_gestion,44,1,INCIDENTES PENDIENTES AL / INICIAR LA GESTIÓN
5.1.2.6,232,bf4c27924f,otros,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,16,tipo_proceso,,SGTES. MODIFICACIÓN DEL DERECHO A VISITAS,detalle,12,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,,,False,,2023,False,incidentes_nuevos_demandados,74,2,INCIDENTES NUEVOS / DEMANDADOS
5.1.2.6,232,bf4c27924f,otros,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,16,tipo_proceso,,SGTES. MODIFICACIÓN DEL DERECHO A VISITAS,detalle,12,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,,,False,,2023,False,movimiento_registrado_total_incidentes,118,3,MOVIMIENTO REGISTRADO / TOTAL DE INCIDENTES
5.1.2.6,232,bf4c27924f,otros,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,16,tipo_proceso,,SGTES. MODIFICACIÓN DEL DERECHO A VISITAS,detalle,12,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,,,False,,2023,False,incidentes_resueltos,73,4,INCIDENTES RESUELTOS
5.1.2.6,232,bf4c27924f,otros,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,16,tipo_proceso,,SGTES. MODIFICACIÓN DEL DERECHO A VISITAS,detalle,12,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,,,False,,2023,False,incidentes_pendientes_proxima_gestion,45,5,INCIDENTES PENDIENTES / PARA LA PROXIMA GESTIÓN
5.1.2.6,232,bf4c27924f,otros,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,16,tipo_proceso,,DIVISIÓN Y PARTICIÓN DE BIENES (Código anterior pendientes),detalle,13,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,,,False,,2023,False,incidentes_pendientes_iniciar_gestion,20,1,INCIDENTES PENDIENTES AL / INICIAR LA GESTIÓN
5.1.2.6,232,bf4c27924f,otros,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,16,tipo_proceso,,DIVISIÓN Y PARTICIÓN DE BIENES (Código anterior pendientes),detalle,13,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,,,False,,2023,False,incidentes_nuevos_demandados,37,2,INCIDENTES NUEVOS / DEMANDADOS
5.1.2.6,232,bf4c27924f,otros,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,16,tipo_proceso,,DIVISIÓN Y PARTICIÓN DE BIENES (Código anterior pendientes),detalle,13,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,,,False,,2023,False,movimiento_registrado_total_incidentes,57,3,MOVIMIENTO REGISTRADO / TOTAL DE INCIDENTES
5.1.2.6,232,bf4c27924f,otros,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,16,tipo_proceso,,DIVISIÓN Y PARTICIÓN DE BIENES (Código anterior pendientes),detalle,13,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,,,False,,2023,False,incidentes_resueltos,25,4,INCIDENTES RESUELTOS
5.1.2.6,232,bf4c27924f,otros,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,16,tipo_proceso,,DIVISIÓN Y PARTICIÓN DE BIENES (Código anterior pendientes),detalle,13,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,,,False,,2023,False,incidentes_pendientes_proxima_gestion,32,5,INCIDENTES PENDIENTES / PARA LA PROXIMA GESTIÓN
5.1.2.6,232,bf4c27924f,otros,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,16,tipo_proceso,,TOTAL LA PAZ,total,14,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,,,False,,2023,False,incidentes_pendientes_iniciar_gestion,452,1,INCIDENTES PENDIENTES AL / INICIAR LA GESTIÓN
5.1.2.6,232,bf4c27924f,otros,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,16,tipo_proceso,,TOTAL LA PAZ,total,14,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,,,False,,2023,False,incidentes_nuevos_demandados,985,2,INCIDENTES NUEVOS / DEMANDADOS
5.1.2.6,232,bf4c27924f,otros,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,16,tipo_proceso,,TOTAL LA PAZ,total,14,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,,,False,,2023,False,movimiento_registrado_total_incidentes,1437,3,MOVIMIENTO REGISTRADO / TOTAL DE INCIDENTES
5.1.2.6,232,bf4c27924f,otros,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,16,tipo_proceso,,TOTAL LA PAZ,total,14,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,,,False,,2023,False,incidentes_resueltos,1014,4,INCIDENTES RESUELTOS
5.1.2.6,232,bf4c27924f,otros,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,16,tipo_proceso,,TOTAL LA PAZ,total,14,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,,,False,,2023,False,incidentes_pendientes_proxima_gestion,423,5,INCIDENTES PENDIENTES / PARA LA PROXIMA GESTIÓN
5.1.2.6,232,bf4c27924f,otros,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,,INCREMENTO DE ASISTENCIA FAMILIAR,detalle,15,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,,False,,2023,False,incidentes_pendientes_iniciar_gestion,163,1,INCIDENTES PENDIENTES AL / INICIAR LA GESTIÓN
5.1.2.6,232,bf4c27924f,otros,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,,INCREMENTO DE ASISTENCIA FAMILIAR,detalle,15,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,,False,,2023,False,incidentes_nuevos_demandados,427,2,INCIDENTES NUEVOS / DEMANDADOS
5.1.2.6,232,bf4c27924f,otros,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,,INCREMENTO DE ASISTENCIA FAMILIAR,detalle,15,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,,False,,2023,False,movimiento_registrado_total_incidentes,590,3,MOVIMIENTO REGISTRADO / TOTAL DE INCIDENTES
5.1.2.6,232,bf4c27924f,otros,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,,INCREMENTO DE ASISTENCIA FAMILIAR,detalle,15,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,,False,,2023,False,incidentes_resueltos,383,4,INCIDENTES RESUELTOS
5.1.2.6,232,bf4c27924f,otros,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,,INCREMENTO DE ASISTENCIA FAMILIAR,detalle,15,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,,False,,2023,False,incidentes_pendientes_proxima_gestion,207,5,INCIDENTES PENDIENTES / PARA LA PROXIMA GESTIÓN
5.1.2.6,232,bf4c27924f,otros,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,DENTRO DE UN,DISMINUCIÓN DE ASISTENCIA DE FAMILIA DEMANDAS NUEVAS,detalle,16,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,,False,DEMANDAS NUEVAS DENTRO DE UN PROCESO ART. 415 Y SGTES.,2023,False,incidentes_pendientes_iniciar_gestion,81,1,INCIDENTES PENDIENTES AL / INICIAR LA GESTIÓN
5.1.2.6,232,bf4c27924f,otros,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,DENTRO DE UN,DISMINUCIÓN DE ASISTENCIA DE FAMILIA DEMANDAS NUEVAS,detalle,16,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,,False,DEMANDAS NUEVAS DENTRO DE UN PROCESO ART. 415 Y SGTES.,2023,False,incidentes_nuevos_demandados,137,2,INCIDENTES NUEVOS / DEMANDADOS
5.1.2.6,232,bf4c27924f,otros,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,DENTRO DE UN,DISMINUCIÓN DE ASISTENCIA DE FAMILIA DEMANDAS NUEVAS,detalle,16,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,,False,DEMANDAS NUEVAS DENTRO DE UN PROCESO ART. 415 Y SGTES.,2023,False,movimiento_registrado_total_incidentes,218,3,MOVIMIENTO REGISTRADO / TOTAL DE INCIDENTES
5.1.2.6,232,bf4c27924f,otros,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,DENTRO DE UN,DISMINUCIÓN DE ASISTENCIA DE FAMILIA DEMANDAS NUEVAS,detalle,16,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,,False,DEMANDAS NUEVAS DENTRO DE UN PROCESO ART. 415 Y SGTES.,2023,False,incidentes_resueltos,127,4,INCIDENTES RESUELTOS
5.1.2.6,232,bf4c27924f,otros,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,DENTRO DE UN,DISMINUCIÓN DE ASISTENCIA DE FAMILIA DEMANDAS NUEVAS,detalle,16,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,,False,DEMANDAS NUEVAS DENTRO DE UN PROCESO ART. 415 Y SGTES.,2023,False,incidentes_pendientes_proxima_gestion,91,5,INCIDENTES PENDIENTES / PARA LA PROXIMA GESTIÓN
5.1.2.6,232,bf4c27924f,otros,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,,CESACIÓN DE LA ASISTENCIA FAMILIAR DENTRO DE UN,detalle,17,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,,False,,2023,False,incidentes_pendientes_iniciar_gestion,119,1,INCIDENTES PENDIENTES AL / INICIAR LA GESTIÓN
5.1.2.6,232,bf4c27924f,otros,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,,CESACIÓN DE LA ASISTENCIA FAMILIAR DENTRO DE UN,detalle,17,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,,False,,2023,False,incidentes_nuevos_demandados,304,2,INCIDENTES NUEVOS / DEMANDADOS
5.1.2.6,232,bf4c27924f,otros,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,,CESACIÓN DE LA ASISTENCIA FAMILIAR DENTRO DE UN,detalle,17,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,,False,,2023,False,movimiento_registrado_total_incidentes,423,3,MOVIMIENTO REGISTRADO / TOTAL DE INCIDENTES
5.1.2.6,232,bf4c27924f,otros,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,,CESACIÓN DE LA ASISTENCIA FAMILIAR DENTRO DE UN,detalle,17,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,,False,,2023,False,incidentes_resueltos,274,4,INCIDENTES RESUELTOS
5.1.2.6,232,bf4c27924f,otros,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,,CESACIÓN DE LA ASISTENCIA FAMILIAR DENTRO DE UN,detalle,17,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,,False,,2023,False,incidentes_pendientes_proxima_gestion,149,5,INCIDENTES PENDIENTES / PARA LA PROXIMA GESTIÓN
5.1.2.6,232,bf4c27924f,otros,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,SGTES.,PROCESO ART. 415 Y MODIFICACIÓN DE GUARDA,detalle,18,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,,False,DEMANDAS NUEVAS DENTRO DE UN PROCESO ART. 415 Y SGTES.,2023,False,incidentes_pendientes_iniciar_gestion,28,1,INCIDENTES PENDIENTES AL / INICIAR LA GESTIÓN
5.1.2.6,232,bf4c27924f,otros,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,SGTES.,PROCESO ART. 415 Y MODIFICACIÓN DE GUARDA,detalle,18,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,,False,DEMANDAS NUEVAS DENTRO DE UN PROCESO ART. 415 Y SGTES.,2023,False,incidentes_nuevos_demandados,113,2,INCIDENTES NUEVOS / DEMANDADOS
5.1.2.6,232,bf4c27924f,otros,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,SGTES.,PROCESO ART. 415 Y MODIFICACIÓN DE GUARDA,detalle,18,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,,False,DEMANDAS NUEVAS DENTRO DE UN PROCESO ART. 415 Y SGTES.,2023,False,movimiento_registrado_total_incidentes,141,3,MOVIMIENTO REGISTRADO / TOTAL DE INCIDENTES
5.1.2.6,232,bf4c27924f,otros,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,SGTES.,PROCESO ART. 415 Y MODIFICACIÓN DE GUARDA,detalle,18,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,,False,DEMANDAS NUEVAS DENTRO DE UN PROCESO ART. 415 Y SGTES.,2023,False,incidentes_resueltos,85,4,INCIDENTES RESUELTOS
5.1.2.6,232,bf4c27924f,otros,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,SGTES.,PROCESO ART. 415 Y MODIFICACIÓN DE GUARDA,detalle,18,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,,False,DEMANDAS NUEVAS DENTRO DE UN PROCESO ART. 415 Y SGTES.,2023,False,incidentes_pendientes_proxima_gestion,56,5,INCIDENTES PENDIENTES / PARA LA PROXIMA GESTIÓN
5.1.2.6,232,bf4c27924f,otros,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,,SGTES. MODIFICACIÓN DEL DERECHO A VISITAS,detalle,19,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,,False,,2023,False,incidentes_pendientes_iniciar_gestion,3,1,INCIDENTES PENDIENTES AL / INICIAR LA GESTIÓN
5.1.2.6,232,bf4c27924f,otros,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,,SGTES. MODIFICACIÓN DEL DERECHO A VISITAS,detalle,19,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,,False,,2023,False,incidentes_nuevos_demandados,51,2,INCIDENTES NUEVOS / DEMANDADOS
5.1.2.6,232,bf4c27924f,otros,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,,SGTES. MODIFICACIÓN DEL DERECHO A VISITAS,detalle,19,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,,False,,2023,False,movimiento_registrado_total_incidentes,54,3,MOVIMIENTO REGISTRADO / TOTAL DE INCIDENTES
5.1.2.6,232,bf4c27924f,otros,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,,SGTES. MODIFICACIÓN DEL DERECHO A VISITAS,detalle,19,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,,False,,2023,False,incidentes_resueltos,47,4,INCIDENTES RESUELTOS
5.1.2.6,232,bf4c27924f,otros,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,,SGTES. MODIFICACIÓN DEL DERECHO A VISITAS,detalle,19,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,,False,,2023,False,incidentes_pendientes_proxima_gestion,7,5,INCIDENTES PENDIENTES / PARA LA PROXIMA GESTIÓN
5.1.2.6,232,bf4c27924f,otros,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,,DIVISIÓN Y PARTICIÓN DE BIENES (Código anterior pendientes),detalle,20,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,,False,,2023,False,incidentes_pendientes_iniciar_gestion,38,1,INCIDENTES PENDIENTES AL / INICIAR LA GESTIÓN
5.1.2.6,232,bf4c27924f,otros,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,,DIVISIÓN Y PARTICIÓN DE BIENES (Código anterior pendientes),detalle,20,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,,False,,2023,False,incidentes_nuevos_demandados,45,2,INCIDENTES NUEVOS / DEMANDADOS
5.1.2.6,232,bf4c27924f,otros,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,,DIVISIÓN Y PARTICIÓN DE BIENES (Código anterior pendientes),detalle,20,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,,False,,2023,False,movimiento_registrado_total_incidentes,83,3,MOVIMIENTO REGISTRADO / TOTAL DE INCIDENTES
5.1.2.6,232,bf4c27924f,otros,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,,DIVISIÓN Y PARTICIÓN DE BIENES (Código anterior pendientes),detalle,20,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,,False,,2023,False,incidentes_resueltos,32,4,INCIDENTES RESUELTOS
5.1.2.6,232,bf4c27924f,otros,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,,DIVISIÓN Y PARTICIÓN DE BIENES (Código anterior pendientes),detalle,20,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,,False,,2023,False,incidentes_pendientes_proxima_gestion,51,5,INCIDENTES PENDIENTES / PARA LA PROXIMA GESTIÓN
5.1.2.6,232,bf4c27924f,otros,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,,TOTAL EL ALTO,total,21,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,,False,,2023,False,incidentes_pendientes_iniciar_gestion,432,1,INCIDENTES PENDIENTES AL / INICIAR LA GESTIÓN
5.1.2.6,232,bf4c27924f,otros,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,,TOTAL EL ALTO,total,21,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,,False,,2023,False,incidentes_nuevos_demandados,1077,2,INCIDENTES NUEVOS / DEMANDADOS
5.1.2.6,232,bf4c27924f,otros,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,,TOTAL EL ALTO,total,21,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,,False,,2023,False,movimiento_registrado_total_incidentes,1509,3,MOVIMIENTO REGISTRADO / TOTAL DE INCIDENTES
5.1.2.6,232,bf4c27924f,otros,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,,TOTAL EL ALTO,total,21,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,,False,,2023,False,incidentes_resueltos,948,4,INCIDENTES RESUELTOS
5.1.2.6,232,bf4c27924f,otros,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,,TOTAL EL ALTO,total,21,5,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,,False,,2023,False,incidentes_pendientes_proxima_gestion,561,5,INCIDENTES PENDIENTES / PARA LA PROXIMA GESTIÓN
