cuadro_origen,pagina_pdf,firma,familia,ambito,titulo_pagina,entidad,num_juzgados_pagina,unidad_fila,grupo_proceso,tipo_proceso,tipo_fila_derivado,orden_fila,n_columnas,materia_seccion,tipo_accion_penal,materia_norm,materia_homologada,materia_cruda,ciudad,distrito,departamento_derivado,es_total_nacional,grupo_proceso_norm,gestion,revisado_manual,columna,valor,orden_columna,rotulo_columna_pdf
5.1.3.3,251,b1f83a93ef,resueltas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,3,tipo_proceso,,EXTINCIÓN DE LA AUTORIDAD MATERNA O PATERNA,detalle,2,11,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,,2023,False,desistimiento,2,4,FORMAS DE FINALIZACIÓN DE COMPETENCIA / DESISTIMIENTO
5.1.3.3,251,b1f83a93ef,resueltas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,3,tipo_proceso,,EXTINCIÓN DE LA AUTORIDAD MATERNA O PATERNA,detalle,2,11,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,,2023,False,retiro_demanda,1,5,FORMAS DE FINALIZACIÓN DE COMPETENCIA / DE LA / RETIRO DEMANDA
5.1.3.3,251,b1f83a93ef,resueltas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,3,tipo_proceso,,EXTINCIÓN DE LA AUTORIDAD MATERNA O PATERNA,detalle,2,11,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,,2023,False,perencion_instancia,3,6,FORMAS DE FINALIZACIÓN DE COMPETENCIA / DE / PERENCIÓN INSTANCIA
5.1.3.3,251,b1f83a93ef,resueltas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,3,tipo_proceso,,EXTINCIÓN DE LA AUTORIDAD MATERNA O PATERNA,detalle,2,11,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,,2023,False,acumulacion,0,7,FORMAS DE FINALIZACIÓN DE COMPETENCIA / ACUMULACIÓN
5.1.3.3,251,b1f83a93ef,resueltas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,3,tipo_proceso,,EXTINCIÓN DE LA AUTORIDAD MATERNA O PATERNA,detalle,2,11,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,,2023,False,rechazadas,3,8,RECHAZADAS
5.1.3.3,251,b1f83a93ef,resueltas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,3,tipo_proceso,,EXTINCIÓN DE LA AUTORIDAD MATERNA O PATERNA,detalle,2,11,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,,2023,False,acuerdo_transaccional,0,9,ACUERDO TRANSACCIONAL
5.1.3.3,251,b1f83a93ef,resueltas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,3,tipo_proceso,,EXTINCIÓN DE LA AUTORIDAD MATERNA O PATERNA,detalle,2,11,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,,2023,False,otros,9,10,OTROS
5.1.3.3,251,b1f83a93ef,resueltas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,3,tipo_proceso,,EXTINCIÓN DE LA AUTORIDAD MATERNA O PATERNA,detalle,2,11,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,,2023,False,total_resueltas,65,11,TOTAL / RESUELTAS
5.1.3.3,251,b1f83a93ef,resueltas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,3,tipo_proceso,,INFRACCIONES A NORMAS DE PROTECCIÓN LABORAL Y SOCIAL,detalle,3,11,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,,2023,False,sentencia,1,1,SENTENCIA
5.1.3.3,251,b1f83a93ef,resueltas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,3,tipo_proceso,,INFRACCIONES A NORMAS DE PROTECCIÓN LABORAL Y SOCIAL,detalle,3,11,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,,2023,False,excusa_recusacion,0,2,EXCUSA RECUSACIÓN / O
5.1.3.3,251,b1f83a93ef,resueltas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,3,tipo_proceso,,INFRACCIONES A NORMAS DE PROTECCIÓN LABORAL Y SOCIAL,detalle,3,11,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,,2023,False,conciliacion,0,3,FORMAS DE FINALIZACIÓN DE COMPETENCIA / CONCILIACIÓN
5.1.3.3,251,b1f83a93ef,resueltas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,3,tipo_proceso,,INFRACCIONES A NORMAS DE PROTECCIÓN LABORAL Y SOCIAL,detalle,3,11,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,,2023,False,desistimiento,0,4,FORMAS DE FINALIZACIÓN DE COMPETENCIA / DESISTIMIENTO
5.1.3.3,251,b1f83a93ef,resueltas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,3,tipo_proceso,,INFRACCIONES A NORMAS DE PROTECCIÓN LABORAL Y SOCIAL,detalle,3,11,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,,2023,False,retiro_demanda,1,5,FORMAS DE FINALIZACIÓN DE COMPETENCIA / DE LA / RETIRO DEMANDA
5.1.3.3,251,b1f83a93ef,resueltas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,3,tipo_proceso,,INFRACCIONES A NORMAS DE PROTECCIÓN LABORAL Y SOCIAL,detalle,3,11,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,,2023,False,perencion_instancia,0,6,FORMAS DE FINALIZACIÓN DE COMPETENCIA / DE / PERENCIÓN INSTANCIA
5.1.3.3,251,b1f83a93ef,resueltas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,3,tipo_proceso,,INFRACCIONES A NORMAS DE PROTECCIÓN LABORAL Y SOCIAL,detalle,3,11,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,,2023,False,acumulacion,0,7,FORMAS DE FINALIZACIÓN DE COMPETENCIA / ACUMULACIÓN
5.1.3.3,251,b1f83a93ef,resueltas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,3,tipo_proceso,,INFRACCIONES A NORMAS DE PROTECCIÓN LABORAL Y SOCIAL,detalle,3,11,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,,2023,False,rechazadas,0,8,RECHAZADAS
5.1.3.3,251,b1f83a93ef,resueltas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,3,tipo_proceso,,INFRACCIONES A NORMAS DE PROTECCIÓN LABORAL Y SOCIAL,detalle,3,11,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,,2023,False,acuerdo_transaccional,0,9,ACUERDO TRANSACCIONAL
5.1.3.3,251,b1f83a93ef,resueltas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,3,tipo_proceso,,INFRACCIONES A NORMAS DE PROTECCIÓN LABORAL Y SOCIAL,detalle,3,11,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,,2023,False,otros,0,10,OTROS
5.1.3.3,251,b1f83a93ef,resueltas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,3,tipo_proceso,,INFRACCIONES A NORMAS DE PROTECCIÓN LABORAL Y SOCIAL,detalle,3,11,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,,2023,False,total_resueltas,2,11,TOTAL / RESUELTAS
5.1.3.3,251,b1f83a93ef,resueltas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,3,tipo_proceso,,"INFRACCIONES POR VIOLENCIA CONTRA NIÑAS, NIÑOS Y ADOLESCENTES",detalle,4,11,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,,2023,False,sentencia,24,1,SENTENCIA
5.1.3.3,251,b1f83a93ef,resueltas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,3,tipo_proceso,,"INFRACCIONES POR VIOLENCIA CONTRA NIÑAS, NIÑOS Y ADOLESCENTES",detalle,4,11,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,,2023,False,excusa_recusacion,0,2,EXCUSA RECUSACIÓN / O
5.1.3.3,251,b1f83a93ef,resueltas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,3,tipo_proceso,,"INFRACCIONES POR VIOLENCIA CONTRA NIÑAS, NIÑOS Y ADOLESCENTES",detalle,4,11,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,,2023,False,conciliacion,0,3,FORMAS DE FINALIZACIÓN DE COMPETENCIA / CONCILIACIÓN
5.1.3.3,251,b1f83a93ef,resueltas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,3,tipo_proceso,,"INFRACCIONES POR VIOLENCIA CONTRA NIÑAS, NIÑOS Y ADOLESCENTES",detalle,4,11,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,,2023,False,desistimiento,0,4,FORMAS DE FINALIZACIÓN DE COMPETENCIA / DESISTIMIENTO
5.1.3.3,251,b1f83a93ef,resueltas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,3,tipo_proceso,,"INFRACCIONES POR VIOLENCIA CONTRA NIÑAS, NIÑOS Y ADOLESCENTES",detalle,4,11,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,,2023,False,retiro_demanda,0,5,FORMAS DE FINALIZACIÓN DE COMPETENCIA / DE LA / RETIRO DEMANDA
5.1.3.3,251,b1f83a93ef,resueltas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,3,tipo_proceso,,"INFRACCIONES POR VIOLENCIA CONTRA NIÑAS, NIÑOS Y ADOLESCENTES",detalle,4,11,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,,2023,False,perencion_instancia,2,6,FORMAS DE FINALIZACIÓN DE COMPETENCIA / DE / PERENCIÓN INSTANCIA
5.1.3.3,251,b1f83a93ef,resueltas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,3,tipo_proceso,,"INFRACCIONES POR VIOLENCIA CONTRA NIÑAS, NIÑOS Y ADOLESCENTES",detalle,4,11,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,,2023,False,acumulacion,0,7,FORMAS DE FINALIZACIÓN DE COMPETENCIA / ACUMULACIÓN
5.1.3.3,251,b1f83a93ef,resueltas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,3,tipo_proceso,,"INFRACCIONES POR VIOLENCIA CONTRA NIÑAS, NIÑOS Y ADOLESCENTES",detalle,4,11,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,,2023,False,rechazadas,0,8,RECHAZADAS
5.1.3.3,251,b1f83a93ef,resueltas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,3,tipo_proceso,,"INFRACCIONES POR VIOLENCIA CONTRA NIÑAS, NIÑOS Y ADOLESCENTES",detalle,4,11,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,,2023,False,acuerdo_transaccional,0,9,ACUERDO TRANSACCIONAL
5.1.3.3,251,b1f83a93ef,resueltas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,3,tipo_proceso,,"INFRACCIONES POR VIOLENCIA CONTRA NIÑAS, NIÑOS Y ADOLESCENTES",detalle,4,11,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,,2023,False,otros,4,10,OTROS
5.1.3.3,251,b1f83a93ef,resueltas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,3,tipo_proceso,,"INFRACCIONES POR VIOLENCIA CONTRA NIÑAS, NIÑOS Y ADOLESCENTES",detalle,4,11,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,,2023,False,total_resueltas,30,11,TOTAL / RESUELTAS
5.1.3.3,251,b1f83a93ef,resueltas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,3,tipo_proceso,,GUARDA,detalle,5,11,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,,2023,False,sentencia,12,1,SENTENCIA
5.1.3.3,251,b1f83a93ef,resueltas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,3,tipo_proceso,,GUARDA,detalle,5,11,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,,2023,False,excusa_recusacion,0,2,EXCUSA RECUSACIÓN / O
5.1.3.3,251,b1f83a93ef,resueltas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,3,tipo_proceso,,GUARDA,detalle,5,11,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,,2023,False,conciliacion,0,3,FORMAS DE FINALIZACIÓN DE COMPETENCIA / CONCILIACIÓN
5.1.3.3,251,b1f83a93ef,resueltas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,3,tipo_proceso,,GUARDA,detalle,5,11,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,,2023,False,desistimiento,1,4,FORMAS DE FINALIZACIÓN DE COMPETENCIA / DESISTIMIENTO
5.1.3.3,251,b1f83a93ef,resueltas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,3,tipo_proceso,,GUARDA,detalle,5,11,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,,2023,False,retiro_demanda,0,5,FORMAS DE FINALIZACIÓN DE COMPETENCIA / DE LA / RETIRO DEMANDA
5.1.3.3,251,b1f83a93ef,resueltas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,3,tipo_proceso,,GUARDA,detalle,5,11,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,,2023,False,perencion_instancia,4,6,FORMAS DE FINALIZACIÓN DE COMPETENCIA / DE / PERENCIÓN INSTANCIA
5.1.3.3,251,b1f83a93ef,resueltas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,3,tipo_proceso,,GUARDA,detalle,5,11,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,,2023,False,acumulacion,0,7,FORMAS DE FINALIZACIÓN DE COMPETENCIA / ACUMULACIÓN
5.1.3.3,251,b1f83a93ef,resueltas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,3,tipo_proceso,,GUARDA,detalle,5,11,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,,2023,False,rechazadas,4,8,RECHAZADAS
5.1.3.3,251,b1f83a93ef,resueltas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,3,tipo_proceso,,GUARDA,detalle,5,11,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,,2023,False,acuerdo_transaccional,0,9,ACUERDO TRANSACCIONAL
5.1.3.3,251,b1f83a93ef,resueltas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,3,tipo_proceso,,GUARDA,detalle,5,11,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,,2023,False,otros,38,10,OTROS
5.1.3.3,251,b1f83a93ef,resueltas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,3,tipo_proceso,,GUARDA,detalle,5,11,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,,2023,False,total_resueltas,59,11,TOTAL / RESUELTAS
5.1.3.3,251,b1f83a93ef,resueltas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,3,tipo_proceso,,RESTITUCIÓN DE LA AUTORIDAD MATERNA O PATERNA,detalle,6,11,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,,2023,False,sentencia,0,1,SENTENCIA
5.1.3.3,251,b1f83a93ef,resueltas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,3,tipo_proceso,,RESTITUCIÓN DE LA AUTORIDAD MATERNA O PATERNA,detalle,6,11,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,,2023,False,excusa_recusacion,0,2,EXCUSA RECUSACIÓN / O
5.1.3.3,251,b1f83a93ef,resueltas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,3,tipo_proceso,,RESTITUCIÓN DE LA AUTORIDAD MATERNA O PATERNA,detalle,6,11,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,,2023,False,conciliacion,0,3,FORMAS DE FINALIZACIÓN DE COMPETENCIA / CONCILIACIÓN
5.1.3.3,251,b1f83a93ef,resueltas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,3,tipo_proceso,,RESTITUCIÓN DE LA AUTORIDAD MATERNA O PATERNA,detalle,6,11,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,,2023,False,desistimiento,0,4,FORMAS DE FINALIZACIÓN DE COMPETENCIA / DESISTIMIENTO
5.1.3.3,251,b1f83a93ef,resueltas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,3,tipo_proceso,,RESTITUCIÓN DE LA AUTORIDAD MATERNA O PATERNA,detalle,6,11,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,,2023,False,retiro_demanda,0,5,FORMAS DE FINALIZACIÓN DE COMPETENCIA / DE LA / RETIRO DEMANDA
5.1.3.3,251,b1f83a93ef,resueltas,capital,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,3,tipo_proceso,,RESTITUCIÓN DE LA AUTORIDAD MATERNA O PATERNA,detalle,6,11,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,,2023,False,perencion_instancia,0,6,FORMAS DE FINALIZACIÓN DE COMPETENCIA / DE / PERENCIÓN INSTANCIA
