fila_en_cuadro,cuadro_origen,pagina_pdf,departamento,provincia_o_grupo,localidad_o_subtipo,rotulo_1_derivado_del_bloque,n_columnas,columna,valor,fragmentos_encabezado,es_ultima_columna,columna_rotulo_canonico,columna_codigo_canonico,tipo_columna,fila_id,fila_rotulo_canonico,fila_codigo_canonico,tipo_entidad,estructura_fila,fila_padre_id,nivel_jerarquia,es_hoja_jerarquia,departamento_derivado,gestion,revisado_manual
13,4.1.5,113,ORURO,TOTALES,,False,9,col_03,4,TRIBUNALES JUZGADO PÚBLICO MIXTO PARTIDO INSTRUCCIÓN PENAL,False,"Juzgado Público Mixto, Partido e Instrucción Penal",juzgado_publico_mixto_partido_instruccion_penal,organo_judicial,,,,,,,,,Oruro,2023,False
3,4.1.6,114,POTOSI,Rafael Bustillos,Llallagua,False,12,col_03,1,DE JUZGADO PÚBLICO FAMILIA,False,Juzgado Público de Familia,juzgado_publico_familia,organo_judicial,,,,,,,,,Potosí,2023,False
14,4.1.6,114,POTOSI,Sud Chichas,Tupiza,False,12,col_03,1,DE JUZGADO PÚBLICO FAMILIA,False,Juzgado Público de Familia,juzgado_publico_familia,organo_judicial,,,,,,,,,Potosí,2023,False
19,4.1.6,114,POTOSI,Quijarro,Uyuni,False,12,col_03,1,DE JUZGADO PÚBLICO FAMILIA,False,Juzgado Público de Familia,juzgado_publico_familia,organo_judicial,,,,,,,,,Potosí,2023,False
24,4.1.6,114,POTOSI,TOTALES,,False,12,col_03,3,DE JUZGADO PÚBLICO FAMILIA,False,Juzgado Público de Familia,juzgado_publico_familia,organo_judicial,,,,,,,,,Potosí,2023,False
3,4.1.7,115,TARIJA,Gran Chaco,Yacuiba,False,16,col_03,2,TARIJA: JUZGADO PÚBLICO FAMILIA,False,Juzgado Público de Familia,juzgado_publico_familia,organo_judicial,,,,,,,,,Tarija,2023,False
9,4.1.7,115,TARIJA,TOTALES,,False,16,col_03,2,TARIJA: JUZGADO PÚBLICO FAMILIA,False,Juzgado Público de Familia,juzgado_publico_familia,organo_judicial,,,,,,,,,Tarija,2023,False
15,4.1.8,116,SANTA CRUZ,Cordillera,Camiri2,False,18,col_03,1,SANTA JUZGADO PÚBLICO FAMILIA competencia en competencia,False,Juzgado Público de Familia,juzgado_publico_familia,organo_judicial,,,,,,,,,Santa Cruz,2023,False
18,4.1.8,116,SANTA CRUZ,Obispo Santiesteban,Montero,False,18,col_03,2,SANTA JUZGADO PÚBLICO FAMILIA competencia en competencia,False,Juzgado Público de Familia,juzgado_publico_familia,organo_judicial,,,,,,,,,Santa Cruz,2023,False
28,4.1.8,116,SANTA CRUZ,TOTALES,,False,18,col_03,3,SANTA JUZGADO PÚBLICO FAMILIA competencia en competencia,False,Juzgado Público de Familia,juzgado_publico_familia,organo_judicial,,,,,,,,,Santa Cruz,2023,False
1,4.1.9,117,BENI,Vaca Diez,Riberalta,False,15,col_03,1,NÚMERO JUZGADO DE INSTRUCCI CONTRA LA VIOLENCIA,False,Juzgado de Instrucción Contra la Violencia,juzgado_instruccion_contra_violencia,organo_judicial,,,,,,,,,Beni,2023,False
10,4.1.9,117,BENI,TOTALES,,False,15,col_03,1,NÚMERO JUZGADO DE INSTRUCCI CONTRA LA VIOLENCIA,False,Juzgado de Instrucción Contra la Violencia,juzgado_instruccion_contra_violencia,organo_judicial,,,,,,,,,Beni,2023,False
2,4.1.10,118,PANDO,Manuripi,Puerto Rico (Victoria),False,5,col_03,1,CONCILIADORES JUZGADO CONCILIADOR,False,Conciliador,conciliador,conciliador,,,,,,,,,Pando,2023,False
5,4.1.10,118,PANDO,TOTALES,,False,5,col_03,1,CONCILIADORES JUZGADO CONCILIADOR,False,Conciliador,conciliador,conciliador,,,,,,,,,Pando,2023,False
1,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,JUZGADOS DE INSTRUCCIÓN,,False,11,col_04,11,CIUDADES COCHABAM 1 BA,False,Cochabamba,ciudad_cochabamba,otro,f001,Juzgados de Instrucción,juzgados_instruccion,juzgado,subtotal,f037,1,False,,2023,False
2,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,Penal,,False,11,col_04,7,CIUDADES COCHABAM 1 BA,False,Cochabamba,ciudad_cochabamba,otro,f002,Juzgado de Instrucción Penal,juzgado_instruccion_penal,juzgado,detalle,f001,2,True,,2023,False
4,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,Contra la Violencia hacia las mujeres,,False,11,col_04,3,CIUDADES COCHABAM 1 BA,False,Cochabamba,ciudad_cochabamba,otro,f004,Juzgado de Instrucción Contra la Violencia hacia las Mujeres,juzgado_instruccion_violencia_mujeres,juzgado,detalle,f001,2,True,,2023,False
5,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,Anticorrupción,,False,11,col_04,1,CIUDADES COCHABAM 1 BA,False,Cochabamba,ciudad_cochabamba,otro,f005,Juzgado de Instrucción Anticorrupción,juzgado_instruccion_anticorrupcion,juzgado,detalle,f001,2,True,,2023,False
6,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,JUZGADOS DE PARTIDO Y TRIBUNALES,,False,11,col_04,33,CIUDADES COCHABAM 1 BA,False,Cochabamba,ciudad_cochabamba,otro,f006,Juzgados de Partido y Tribunales,juzgados_partido_tribunales,otro,subtotal,f037,1,False,,2023,False
7,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,Trabajo y Seguridad Social,,False,11,col_04,6,CIUDADES COCHABAM 1 BA,False,Cochabamba,ciudad_cochabamba,otro,f007,Juzgado de Partido del Trabajo y Seguridad Social,juzgado_partido_trabajo_seguridad_social,juzgado,detalle,f006,2,True,,2023,False
8,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,Adm. Coactivo Fiscal Tributario,,False,11,col_04,1,CIUDADES COCHABAM 1 BA,False,Cochabamba,ciudad_cochabamba,otro,f008,Juzgado de Partido Adm. Coactivo Fiscal Tributario,juzgado_partido_adm_coactivo_fiscal_tributario,juzgado,detalle,f006,2,True,,2023,False
10,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,Sentencia Penal,,False,11,col_04,13,CIUDADES COCHABAM 1 BA,False,Cochabamba,ciudad_cochabamba,otro,f010,Juzgado de Sentencia Penal,juzgado_sentencia_penal,juzgado,detalle,f006,2,True,,2023,False
11,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,Sentencia Contra la Violencia hacia las Mujeres,,False,11,col_04,3,CIUDADES COCHABAM 1 BA,False,Cochabamba,ciudad_cochabamba,otro,f011,Juzgado de Sentencia Contra la Violencia hacia las Mujeres,juzgado_sentencia_violencia_mujeres,juzgado,detalle,f006,2,True,,2023,False
14,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,Sentencia Penal y Perdida de Dominio,,False,11,col_04,1,CIUDADES COCHABAM 1 BA,False,Cochabamba,ciudad_cochabamba,otro,f014,Juzgado de Sentencia Penal y Pérdida de Dominio,juzgado_sentencia_penal_perdida_dominio,juzgado,detalle,f006,2,True,,2023,False
16,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,Tribunal de Sentencia,,False,11,col_04,4,CIUDADES COCHABAM 1 BA,False,Cochabamba,ciudad_cochabamba,otro,f016,Tribunal de Sentencia,tribunal_sentencia,tribunal,detalle,f006,2,True,,2023,False
19,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,Ejecución Penal,,False,11,col_04,4,CIUDADES COCHABAM 1 BA,False,Cochabamba,ciudad_cochabamba,otro,f019,Juzgado de Ejecución Penal,juzgado_ejecucion_penal,juzgado,detalle,f006,2,True,,2023,False
20,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,Agroambientales,,False,11,col_04,1,CIUDADES COCHABAM 1 BA,False,Cochabamba,ciudad_cochabamba,otro,f020,Juzgado Agroambiental,juzgado_agroambiental,juzgado,detalle,f006,2,True,,2023,False
21,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,JUZGADOS PUBLICOS,,False,11,col_04,39,CIUDADES COCHABAM 1 BA,False,Cochabamba,ciudad_cochabamba,otro,f021,Juzgados Públicos,juzgados_publicos,juzgado,subtotal,f037,1,False,,2023,False
22,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,Civil y Comercial,,False,11,col_04,23,CIUDADES COCHABAM 1 BA,False,Cochabamba,ciudad_cochabamba,otro,f022,Juzgado Público Civil y Comercial,juzgado_publico_civil_comercial,juzgado,detalle,f021,2,True,,2023,False
23,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,Familia,,False,11,col_04,13,CIUDADES COCHABAM 1 BA,False,Cochabamba,ciudad_cochabamba,otro,f023,Juzgado Público de Familia,juzgado_publico_familia,juzgado,detalle,f021,2,True,,2023,False
24,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,Niñez y Adolescencia,,False,11,col_04,3,CIUDADES COCHABAM 1 BA,False,Cochabamba,ciudad_cochabamba,otro,f024,Juzgado Público de la Niñez y Adolescencia,juzgado_publico_ninez_adolescencia,juzgado,detalle,f021,2,True,,2023,False
25,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,JUZGADOS MIXTOS,,False,11,col_04,11,CIUDADES COCHABAM 1 BA,False,Cochabamba,ciudad_cochabamba,otro,f025,Juzgados Mixtos,juzgados_mixtos,juzgado,subtotal,f037,1,False,,2023,False
26,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,Instrucción Penal y Contra la Violencia hacia las Mujeres (EPI NORTE- EPI SUR),,False,11,col_04,4,CIUDADES COCHABAM 1 BA,False,Cochabamba,ciudad_cochabamba,otro,f026,Juzgado Mixto de Instrucción Penal y Contra la Violencia hacia las Mujeres (EPI Norte-EPI Sur),juzgado_mixto_instruccion_penal_violencia_mujeres_epi_norte_sur,juzgado,detalle,f025,2,True,,2023,False
27,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,"Público Civil y Comercial, de Familia e Instrucción Penal (EPI SUR Y SUD ESTE, Plan 3000)",,False,11,col_04,6,CIUDADES COCHABAM 1 BA,False,Cochabamba,ciudad_cochabamba,otro,f027,"Juzgado Mixto Público Civil y Comercial, de Familia e Instrucción Penal (EPI Sur y Sud Este, Plan 3000)",juzgado_mixto_publico_civil_comercial_familia_instruccion_penal_epi_sur_sud_este_plan_3000,juzgado,detalle,f025,2,True,,2023,False
28,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,"Público Civil y Comercial, de Familia, Niñez y Adolscencia e Instrucción Penal (C. Integrado) y EPI Norte",,False,11,col_04,1,CIUDADES COCHABAM 1 BA,False,Cochabamba,ciudad_cochabamba,otro,f028,"Juzgado Mixto Público Civil y Comercial, de Familia, Niñez y Adolescencia e Instrucción Penal (C. Integrado) y EPI Norte",juzgado_mixto_publico_civil_comercial_familia_ninez_adolescencia_instruccion_penal_c_integrado_epi_norte,juzgado,detalle,f025,2,True,,2023,False
29,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,SALAS,,False,11,col_04,12,CIUDADES COCHABAM 1 BA,False,Cochabamba,ciudad_cochabamba,otro,f029,Salas,salas,sala,subtotal,f037,1,False,,2023,False
30,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,Civil,,False,11,col_04,2,CIUDADES COCHABAM 1 BA,False,Cochabamba,ciudad_cochabamba,otro,f030,Sala Civil,sala_civil,sala,detalle,f029,2,True,,2023,False
31,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,Penal,,False,11,col_04,4,CIUDADES COCHABAM 1 BA,False,Cochabamba,ciudad_cochabamba,otro,f031,Sala Penal,sala_penal,sala,detalle,f029,2,True,,2023,False
32,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,Social Administrativa,,False,11,col_04,2,CIUDADES COCHABAM 1 BA,False,Cochabamba,ciudad_cochabamba,otro,f032,Sala Social Administrativa,sala_social_administrativa,sala,detalle,f029,2,True,,2023,False
33,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,"Familia, Niñez y Adolescencia",,False,11,col_04,1,CIUDADES COCHABAM 1 BA,False,Cochabamba,ciudad_cochabamba,otro,f033,"Sala de Familia, Niñez y Adolescencia",sala_familia_ninez_adolescencia,sala,detalle,f029,2,True,,2023,False
34,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,Constitucionales,,False,11,col_04,3,CIUDADES COCHABAM 1 BA,False,Cochabamba,ciudad_cochabamba,otro,f034,Sala Constitucional,sala_constitucional,sala,detalle,f029,2,True,,2023,False
35,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,JUZGADOS DISCIPLINARIOS,,False,11,col_04,3,CIUDADES COCHABAM 1 BA,False,Cochabamba,ciudad_cochabamba,otro,f035,Juzgados Disciplinarios,juzgados_disciplinarios,juzgado,detalle,f037,1,True,,2023,False
36,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,CONCILIADORES,,False,11,col_04,17,CIUDADES COCHABAM 1 BA,False,Cochabamba,ciudad_cochabamba,otro,f036,Conciliadores,conciliadores,conciliador,detalle,f037,1,True,,2023,False
37,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,TOTAL GENERAL,,False,11,col_04,126,CIUDADES COCHABAM 1 BA,False,Cochabamba,ciudad_cochabamba,otro,f037,Total general,total_general,otro,total_general,,0,False,,2023,False
7,4.1.2,110,CHUQUISACA,Tomina,Padillla,False,13,col_04,1,"JUZGADOS, JUZGADO PÚBLICO MIXTO",False,Juzgado Público Mixto,juzgado_publico_mixto,organo_judicial,,,,,,,,,Chuquisaca,2023,False
21,4.1.2,110,CHUQUISACA,TOTALES,,False,13,col_04,1,"JUZGADOS, JUZGADO PÚBLICO MIXTO",False,Juzgado Público Mixto,juzgado_publico_mixto,organo_judicial,,,,,,,,,Chuquisaca,2023,False
1,4.1.3,111,LA PAZ,Murillo,Achocalla,False,12,col_04,1,"JUZGADOS, JUZGADO PÚBLICO MIXTO INSTRUCCIÓN PENAL",False,Juzgado Público Mixto e Instrucción Penal,juzgado_publico_mixto_instruccion_penal,organo_judicial,,,,,,,,,La Paz,2023,False
2,4.1.3,111,LA PAZ,Omasuyos,Achacahi,False,12,col_04,1,"JUZGADOS, JUZGADO PÚBLICO MIXTO INSTRUCCIÓN PENAL",False,Juzgado Público Mixto e Instrucción Penal,juzgado_publico_mixto_instruccion_penal,organo_judicial,,,,,,,,,La Paz,2023,False
3,4.1.3,111,LA PAZ,Pacajes,Coro Coro,False,12,col_04,1,"JUZGADOS, JUZGADO PÚBLICO MIXTO INSTRUCCIÓN PENAL",False,Juzgado Público Mixto e Instrucción Penal,juzgado_publico_mixto_instruccion_penal,organo_judicial,,,,,,,,,La Paz,2023,False
8,4.1.3,111,LA PAZ,Larecaja,Sorata,False,12,col_04,1,"JUZGADOS, JUZGADO PÚBLICO MIXTO INSTRUCCIÓN PENAL",False,Juzgado Público Mixto e Instrucción Penal,juzgado_publico_mixto_instruccion_penal,organo_judicial,,,,,,,,,La Paz,2023,False
9,4.1.3,111,LA PAZ,Larecaja,Guanay,False,12,col_04,1,"JUZGADOS, JUZGADO PÚBLICO MIXTO INSTRUCCIÓN PENAL",False,Juzgado Público Mixto e Instrucción Penal,juzgado_publico_mixto_instruccion_penal,organo_judicial,,,,,,,,,La Paz,2023,False
10,4.1.3,111,LA PAZ,Franz Tamayo,Apolo,False,12,col_04,1,"JUZGADOS, JUZGADO PÚBLICO MIXTO INSTRUCCIÓN PENAL",False,Juzgado Público Mixto e Instrucción Penal,juzgado_publico_mixto_instruccion_penal,organo_judicial,,,,,,,,,La Paz,2023,False
12,4.1.3,111,LA PAZ,Ingavi,Guaqui,False,12,col_04,1,"JUZGADOS, JUZGADO PÚBLICO MIXTO INSTRUCCIÓN PENAL",False,Juzgado Público Mixto e Instrucción Penal,juzgado_publico_mixto_instruccion_penal,organo_judicial,,,,,,,,,La Paz,2023,False
17,4.1.3,111,LA PAZ,Inquisivi,Quime,False,12,col_04,1,"JUZGADOS, JUZGADO PÚBLICO MIXTO INSTRUCCIÓN PENAL",False,Juzgado Público Mixto e Instrucción Penal,juzgado_publico_mixto_instruccion_penal,organo_judicial,,,,,,,,,La Paz,2023,False
19,4.1.3,111,LA PAZ,Sud Yungas,Chulumani,False,12,col_04,1,"JUZGADOS, JUZGADO PÚBLICO MIXTO INSTRUCCIÓN PENAL",False,Juzgado Público Mixto e Instrucción Penal,juzgado_publico_mixto_instruccion_penal,organo_judicial,,,,,,,,,La Paz,2023,False
20,4.1.3,111,LA PAZ,Sud Yungas,Palos Blancos,False,12,col_04,1,"JUZGADOS, JUZGADO PÚBLICO MIXTO INSTRUCCIÓN PENAL",False,Juzgado Público Mixto e Instrucción Penal,juzgado_publico_mixto_instruccion_penal,organo_judicial,,,,,,,,,La Paz,2023,False
21,4.1.3,111,LA PAZ,Sud Yungas,La Asunta,False,12,col_04,1,"JUZGADOS, JUZGADO PÚBLICO MIXTO INSTRUCCIÓN PENAL",False,Juzgado Público Mixto e Instrucción Penal,juzgado_publico_mixto_instruccion_penal,organo_judicial,,,,,,,,,La Paz,2023,False
22,4.1.3,111,LA PAZ,Los Andes,Pucarani,False,12,col_04,1,"JUZGADOS, JUZGADO PÚBLICO MIXTO INSTRUCCIÓN PENAL",False,Juzgado Público Mixto e Instrucción Penal,juzgado_publico_mixto_instruccion_penal,organo_judicial,,,,,,,,,La Paz,2023,False
23,4.1.3,111,LA PAZ,Aroma,Sica Sica,False,12,col_04,1,"JUZGADOS, JUZGADO PÚBLICO MIXTO INSTRUCCIÓN PENAL",False,Juzgado Público Mixto e Instrucción Penal,juzgado_publico_mixto_instruccion_penal,organo_judicial,,,,,,,,,La Paz,2023,False
24,4.1.3,111,LA PAZ,Aroma,Patacamaya,False,12,col_04,1,"JUZGADOS, JUZGADO PÚBLICO MIXTO INSTRUCCIÓN PENAL",False,Juzgado Público Mixto e Instrucción Penal,juzgado_publico_mixto_instruccion_penal,organo_judicial,,,,,,,,,La Paz,2023,False
25,4.1.3,111,LA PAZ,Nor Yungas,Coroico,False,12,col_04,1,"JUZGADOS, JUZGADO PÚBLICO MIXTO INSTRUCCIÓN PENAL",False,Juzgado Público Mixto e Instrucción Penal,juzgado_publico_mixto_instruccion_penal,organo_judicial,,,,,,,,,La Paz,2023,False
26,4.1.3,111,LA PAZ,Abel Iturralde,Ixiamas,False,12,col_04,1,"JUZGADOS, JUZGADO PÚBLICO MIXTO INSTRUCCIÓN PENAL",False,Juzgado Público Mixto e Instrucción Penal,juzgado_publico_mixto_instruccion_penal,organo_judicial,,,,,,,,,La Paz,2023,False
27,4.1.3,111,LA PAZ,Baptista Saavedra Charazani (Gral. Juan J. P,,False,12,col_04,1,"JUZGADOS, JUZGADO PÚBLICO MIXTO INSTRUCCIÓN PENAL",False,Juzgado Público Mixto e Instrucción Penal,juzgado_publico_mixto_instruccion_penal,organo_judicial,,,,,,,,,La Paz,2023,False
28,4.1.3,111,LA PAZ,Manco Kapac,Copacabana,False,12,col_04,1,"JUZGADOS, JUZGADO PÚBLICO MIXTO INSTRUCCIÓN PENAL",False,Juzgado Público Mixto e Instrucción Penal,juzgado_publico_mixto_instruccion_penal,organo_judicial,,,,,,,,,La Paz,2023,False
29,4.1.3,111,LA PAZ,Caranavi,Caranavi,False,12,col_04,1,"JUZGADOS, JUZGADO PÚBLICO MIXTO INSTRUCCIÓN PENAL",False,Juzgado Público Mixto e Instrucción Penal,juzgado_publico_mixto_instruccion_penal,organo_judicial,,,,,,,,,La Paz,2023,False
30,4.1.3,111,LA PAZ,TOTALES,,False,12,col_04,19,"JUZGADOS, JUZGADO PÚBLICO MIXTO INSTRUCCIÓN PENAL",False,Juzgado Público Mixto e Instrucción Penal,juzgado_publico_mixto_instruccion_penal,organo_judicial,,,,,,,,,La Paz,2023,False
11,4.1.4,112,COCHABAMBA,Quillacollo,Quillacollo,False,19,col_04,3,COCHABAMBA: CONCILIADORES JUZGADO PÚBLICO FAMILIA,False,Juzgado Público de Familia,juzgado_publico_familia,organo_judicial,,,,,,,,,Cochabamba,2023,False
28,4.1.4,112,COCHABAMBA,TOTALES,,False,19,col_04,3,COCHABAMBA: CONCILIADORES JUZGADO PÚBLICO FAMILIA,False,Juzgado Público de Familia,juzgado_publico_familia,organo_judicial,,,,,,,,,Cochabamba,2023,False
1,4.1.5,113,ORURO,Cercado,Caracollo,False,9,col_04,1,JUZGADO PÚBLICO MIXTO PARTIDO SENTENCIA PENAL,False,"Juzgado Público Mixto, Partido y de Sentencia Penal",juzgado_publico_mixto_partido_sentencia_penal,organo_judicial,,,,,,,,,Oruro,2023,False
3,4.1.5,113,ORURO,Carangas,Corque,False,9,col_04,1,JUZGADO PÚBLICO MIXTO PARTIDO SENTENCIA PENAL,False,"Juzgado Público Mixto, Partido y de Sentencia Penal",juzgado_publico_mixto_partido_sentencia_penal,organo_judicial,,,,,,,,,Oruro,2023,False
13,4.1.5,113,ORURO,TOTALES,,False,9,col_04,2,JUZGADO PÚBLICO MIXTO PARTIDO SENTENCIA PENAL,False,"Juzgado Público Mixto, Partido y de Sentencia Penal",juzgado_publico_mixto_partido_sentencia_penal,organo_judicial,,,,,,,,,Oruro,2023,False
2,4.1.6,114,POTOSI,Rafael Bustillos,Uncía,False,12,col_04,2,"JUZGADOS, JUZGADO PÚBLICO COMERCIAL",False,Juzgado Público Civil y Comercial,juzgado_publico_civil_comercial,organo_judicial,,,,,,,,,Potosí,2023,False
3,4.1.6,114,POTOSI,Rafael Bustillos,Llallagua,False,12,col_04,3,"JUZGADOS, JUZGADO PÚBLICO COMERCIAL",False,Juzgado Público Civil y Comercial,juzgado_publico_civil_comercial,organo_judicial,,,,,,,,,Potosí,2023,False
14,4.1.6,114,POTOSI,Sud Chichas,Tupiza,False,12,col_04,3,"JUZGADOS, JUZGADO PÚBLICO COMERCIAL",False,Juzgado Público Civil y Comercial,juzgado_publico_civil_comercial,organo_judicial,,,,,,,,,Potosí,2023,False
19,4.1.6,114,POTOSI,Quijarro,Uyuni,False,12,col_04,2,"JUZGADOS, JUZGADO PÚBLICO COMERCIAL",False,Juzgado Público Civil y Comercial,juzgado_publico_civil_comercial,organo_judicial,,,,,,,,,Potosí,2023,False
23,4.1.6,114,POTOSI,Modesto Omiste,Villazón,False,12,col_04,2,"JUZGADOS, JUZGADO PÚBLICO COMERCIAL",False,Juzgado Público Civil y Comercial,juzgado_publico_civil_comercial,organo_judicial,,,,,,,,,Potosí,2023,False
24,4.1.6,114,POTOSI,TOTALES,,False,12,col_04,12,"JUZGADOS, JUZGADO PÚBLICO COMERCIAL",False,Juzgado Público Civil y Comercial,juzgado_publico_civil_comercial,organo_judicial,,,,,,,,,Potosí,2023,False
2,4.1.7,115,TARIJA,Aniceto Arce,Bermejo,False,16,col_04,2,NÚMERO CONCILIADORES JUZGADO PÚBLICO CIVIL COMERCIA L,False,Juzgado Público Civil y Comercial,juzgado_publico_civil_comercial,organo_judicial,,,,,,,,,Tarija,2023,False
3,4.1.7,115,TARIJA,Gran Chaco,Yacuiba,False,16,col_04,3,NÚMERO CONCILIADORES JUZGADO PÚBLICO CIVIL COMERCIA L,False,Juzgado Público Civil y Comercial,juzgado_publico_civil_comercial,organo_judicial,,,,,,,,,Tarija,2023,False
9,4.1.7,115,TARIJA,TOTALES,,False,16,col_04,5,NÚMERO CONCILIADORES JUZGADO PÚBLICO CIVIL COMERCIA L,False,Juzgado Público Civil y Comercial,juzgado_publico_civil_comercial,organo_judicial,,,,,,,,,Tarija,2023,False
4,4.1.8,116,SANTA CRUZ,Warnes,Warnes,False,18,col_04,1,NÚMERO JUZGADO PÚBLICO CIVIL COMERCIAL materia materia de en materia,False,Juzgado Público Civil y Comercial,juzgado_publico_civil_comercial,organo_judicial,,,,,,,,,Santa Cruz,2023,False
15,4.1.8,116,SANTA CRUZ,Cordillera,Camiri2,False,18,col_04,3,NÚMERO JUZGADO PÚBLICO CIVIL COMERCIAL materia materia de en materia,False,Juzgado Público Civil y Comercial,juzgado_publico_civil_comercial,organo_judicial,,,,,,,,,Santa Cruz,2023,False
16,4.1.8,116,SANTA CRUZ,Vallegrande,Vallegrande,False,18,col_04,1,NÚMERO JUZGADO PÚBLICO CIVIL COMERCIAL materia materia de en materia,False,Juzgado Público Civil y Comercial,juzgado_publico_civil_comercial,organo_judicial,,,,,,,,,Santa Cruz,2023,False
18,4.1.8,116,SANTA CRUZ,Obispo Santiesteban,Montero,False,18,col_04,4,NÚMERO JUZGADO PÚBLICO CIVIL COMERCIAL materia materia de en materia,False,Juzgado Público Civil y Comercial,juzgado_publico_civil_comercial,organo_judicial,,,,,,,,,Santa Cruz,2023,False
26,4.1.8,116,SANTA CRUZ,German Bush,Puerto Suárez3,False,18,col_04,1,NÚMERO JUZGADO PÚBLICO CIVIL COMERCIAL materia materia de en materia,False,Juzgado Público Civil y Comercial,juzgado_publico_civil_comercial,organo_judicial,,,,,,,,,Santa Cruz,2023,False
28,4.1.8,116,SANTA CRUZ,TOTALES,,False,18,col_04,10,NÚMERO JUZGADO PÚBLICO CIVIL COMERCIAL materia materia de en materia,False,Juzgado Público Civil y Comercial,juzgado_publico_civil_comercial,organo_judicial,,,,,,,,,Santa Cruz,2023,False
4,4.1.9,117,BENI,Gral. José Ballivián,San Borja,False,15,col_04,1,"JUZGADOS, JUZGADO PÚBLICO CIVIL COMERCIAL",False,Juzgado Público Civil y Comercial,juzgado_publico_civil_comercial,organo_judicial,,,,,,,,,Beni,2023,False
6,4.1.9,117,BENI,Yacuma,Santa Ana,False,15,col_04,1,"JUZGADOS, JUZGADO PÚBLICO CIVIL COMERCIAL",False,Juzgado Público Civil y Comercial,juzgado_publico_civil_comercial,organo_judicial,,,,,,,,,Beni,2023,False
10,4.1.9,117,BENI,TOTALES,,False,15,col_04,2,"JUZGADOS, JUZGADO PÚBLICO CIVIL COMERCIAL",False,Juzgado Público Civil y Comercial,juzgado_publico_civil_comercial,organo_judicial,,,,,,,,,Beni,2023,False
3,4.1.10,118,PANDO,Madre de Dios,Sena,False,5,col_04,1,PROVINCIAS JUZGADO AGROAMBIENTAL,False,Juzgado Agroambiental,juzgado_agroambiental,organo_judicial,,,,,,,,,Pando,2023,False
5,4.1.10,118,PANDO,TOTALES,,False,5,col_04,1,PROVINCIAS JUZGADO AGROAMBIENTAL,False,Juzgado Agroambiental,juzgado_agroambiental,organo_judicial,,,,,,,,,Pando,2023,False
1,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,JUZGADOS DE INSTRUCCIÓN,,False,11,col_05,8,CAPITALES ORURO 48,False,Oruro,ciudad_oruro,otro,f001,Juzgados de Instrucción,juzgados_instruccion,juzgado,subtotal,f037,1,False,,2023,False
2,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,Penal,,False,11,col_05,7,CAPITALES ORURO 48,False,Oruro,ciudad_oruro,otro,f002,Juzgado de Instrucción Penal,juzgado_instruccion_penal,juzgado,detalle,f001,2,True,,2023,False
4,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,Contra la Violencia hacia las mujeres,,False,11,col_05,1,CAPITALES ORURO 48,False,Oruro,ciudad_oruro,otro,f004,Juzgado de Instrucción Contra la Violencia hacia las Mujeres,juzgado_instruccion_violencia_mujeres,juzgado,detalle,f001,2,True,,2023,False
