pagina_pdf,cuadro_id,titulo,primeras_lineas,tipo,capitulo,variante_etiqueta,seccion,orden_pagina,paginas_del_cuadro,rango_paginas,n_lineas,n_lineas_datos
620,6.3.1.5,Medidas Cautelares de carácter personal - Real / Por: Distritos / Según: Tipo de Trámites / TOTAL,PENAL COMUN 88 100 6 194 20 62 ¶ ANTICORRUPCIÓN 1 1 0 2 0 1 ¶ CONTRA LA VIOLENCIA HACIA LAS MUJERES 37 30 0 67 11 29,cuadro,6,Cuadro Nro.,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",2,3,619-621,38,16
621,6.3.1.5,Medidas Cautelares de carácter personal - Real / Por: Distritos / Según: Tipo de Trámites / TOTAL,PENAL COMUN 133 132 62 327 72 70 ¶ ANTICORRUPCIÓN 13 2 11 26 12 0 ¶ CONTRA LA VIOLENCIA HACIA LAS MUJERES 86 91 38 215 46 32,cuadro,6,Cuadro Nro.,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",3,3,619-621,33,12
622,6.3.1.6,"RECURSOS DE APELACIÓN / Por: Distritos y Tipo de Apelación / Según: Resultado del Recurso / RECURSOS DE APELACIÓN, DEVUELTOS AL JUZGADO,",CHUQUISACA 22 130 9 68 1 10 1 17 106 24 ¶ APELACIÓN INCIDENTAL 128 9 68 1 10 1 17 106 22 ¶ APELACIÓN RESTRINGIDA 2 0 0 0 0 0 0 0 2,cuadro,6,Cuadro Nro.,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",1,3,622-624,32,12
623,6.3.1.6,"RECURSOS DE APELACIÓN / Por: Distritos y Tipo de Apelación / Según: Resultado del Recurso / RECURSOS DE APELACIÓN, DEVUELTOS AL JUZGADO,",POTOSÍ 28 257 61 130 6 30 1 8 236 21 ¶ APELACIÓN INCIDENTAL 256 61 130 6 30 1 7 235 21 ¶ APELACIÓN RESTRINGIDA 1 0 0 0 0 0 1 1 0,cuadro,6,Cuadro Nro.,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",2,3,622-624,29,9
624,6.3.1.6,"RECURSOS DE APELACIÓN / Por: Distritos y Tipo de Apelación / Según: Resultado del Recurso / RECURSOS DE APELACIÓN, DEVUELTOS AL JUZGADO,",BENI 10 177 7 19 3 9 0 1 39 138 ¶ APELACIÓN INCIDENTAL 173 7 18 3 9 0 1 38 135 ¶ APELACIÓN RESTRINGIDA 4 0 1 0 0 0 0 1 3,cuadro,6,Cuadro Nro.,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",3,3,622-624,29,9
625,6.3.2.1,CAUSAS / Por: Distrito y Tipo de Acción Penal / Según: Movimiento Registrado / CAUSAS REMITIDOS,ACCIÓN PENAL PÙBLICA 50 0 0 0 92 142 4 19 32 87 28 ¶ PENAL COMUN ACCIÓN PENAL PÙBLICA A INSTANCIA DE PARTE 29 0 1 0 19 49 2 7 7 33 21 ¶ ACCIÓN PENAL PRIVADA 25 0 0 0 39 64 1 42 3 18 3,cuadro,6,Cuadro Nro.,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",1,3,625-627,60,30
626,6.3.2.1,CAUSAS / Por: Distrito y Tipo de Acción Penal / Según: Movimiento Registrado / CAUSAS REMITIDOS,ACCIÓN PENAL PÙBLICA 225 0 2 0 344 571 9 55 113 394 72 ¶ PENAL COMUN ACCIÓN PENAL PÙBLICA A INSTANCIA DE PARTE 0 0 0 0 3 3 0 3 0 0 0 ¶ ACCIÓN PENAL PRIVADA 16 0 0 0 43 59 0 18 1 40 1,cuadro,6,Cuadro Nro.,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",2,3,625-627,71,40
627,6.3.2.1,CAUSAS / Por: Distrito y Tipo de Acción Penal / Según: Movimiento Registrado / CAUSAS REMITIDOS,ACCIÓN PENAL PÙBLICA 358 6 3 0 209 576 7 17 92 460 104 ¶ PENAL COMUN ACCIÓN PENAL PÙBLICA A INSTANCIA DE PARTE 36 0 1 0 6 43 0 0 0 43 1 ¶ ACCIÓN PENAL PRIVADA 81 7 1 0 103 192 8 92 6 86 4,cuadro,6,Cuadro Nro.,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",3,3,625-627,61,30
628,6.3.2.2,SENTENCIAS DICTADAS EN LA GESTIÓN - / Por: Distritos y Tipo de proceso / Según: Movimiento Registrado / POR EL NUMERO DE DEMANDADO Y DELITO TIPOS DE SENTENCIA POR PROCEDIMIENTO COMÚN,ACCIÓN PENAL PÙBLICA 28 1 1 2 32 2 3 1 26 32 25 ¶ PENAL COMUN ACCIÓN PENAL PÙBLICA A INSTANCIA DE PARTE 5 2 0 0 7 4 1 0 2 7 4 ¶ ACCIÓN PENAL PRIVADA 2 0 0 1 3 2 1 0 0 3 2,cuadro,6,Cuadro Nro.,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",1,3,628-630,54,30
629,6.3.2.2,SENTENCIAS DICTADAS EN LA GESTIÓN - / Por: Distritos y Tipo de proceso / Según: Movimiento Registrado / POR EL NUMERO DE DEMANDADO Y DELITO TIPOS DE SENTENCIA POR PROCEDIMIENTO COMÚN,ACCIÓN PENAL PÙBLICA 42 28 5 36 111 11 5 0 97 113 81 ¶ PENAL COMUN ACCIÓN PENAL PÙBLICA A INSTANCIA DE PARTE 0 0 0 0 0 0 0 0 0 0 0 ¶ ACCIÓN PENAL PRIVADA 1 0 0 0 1 1 0 0 0 1 1,cuadro,6,Cuadro Nro.,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",2,3,628-630,67,40
630,6.3.2.2,SENTENCIAS DICTADAS EN LA GESTIÓN - / Por: Distritos y Tipo de proceso / Según: Movimiento Registrado / POR EL NUMERO DE DEMANDADO Y DELITO TIPOS DE SENTENCIA POR PROCEDIMIENTO COMÚN,ACCIÓN PENAL PÙBLICA 70 2 5 6 83 30 10 2 50 92 45 ¶ PENAL COMUN ACCIÓN PENAL PÙBLICA A INSTANCIA DE PARTE 0 0 0 0 0 0 0 0 0 0 0 ¶ ACCIÓN PENAL PRIVADA 3 2 0 1 6 2 4 0 0 6 2,cuadro,6,Cuadro Nro.,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",3,3,628-630,54,30
631,6.3.2.3,CAUSAS RESUELTAS / Por: Distritos y Tipo de Acción / Según: Formas de Finalización de Competencia / OTRAS FORMAS DE CONCLUSIÓN DE,ACCIÓN PENAL PÙBLICA 6 26 0 0 7 1 2 0 9 4 0 0 55 ¶ PENAL COMUN ACCIÓN PENAL PÙBLICA A INSTANCIA DE PARTE 5 2 0 0 2 2 2 0 1 2 0 0 16 ¶ ACCIÓN PENAL PRIVADA 3 0 2 1 16 0 0 8 15 1 0 0 46,cuadro,6,Cuadro Nro.,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",1,3,631-633,74,30
632,6.3.2.3,CAUSAS RESUELTAS / Por: Distritos y Tipo de Acción / Según: Formas de Finalización de Competencia / OTRAS FORMAS DE CONCLUSIÓN DE,ACCIÓN PENAL PÙBLICA 16 97 0 0 21 12 1 0 21 9 0 0 177 ¶ PENAL COMUN ACCIÓN PENAL PÙBLICA A INSTANCIA DE PARTE 0 0 0 0 0 0 0 0 3 0 0 0 3 ¶ ACCIÓN PENAL PRIVADA 1 0 4 0 1 0 0 7 6 0 0 0 19,cuadro,6,Cuadro Nro.,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",2,3,631-633,87,40
633,6.3.2.3,CAUSAS RESUELTAS / Por: Distritos y Tipo de Acción / Según: Formas de Finalización de Competencia / OTRAS FORMAS DE CONCLUSIÓN DE,ACCIÓN PENAL PÙBLICA 42 50 0 0 5 1 3 0 8 1 6 0 116 ¶ PENAL COMUN ACCIÓN PENAL PÙBLICA A INSTANCIA DE PARTE 0 0 0 0 0 0 0 0 0 0 0 0 0 ¶ ACCIÓN PENAL PRIVADA 6 0 1 0 9 0 0 7 75 1 7 0 106,cuadro,6,Cuadro Nro.,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",3,3,631-633,74,30
634,6.3.2.4,JUICIOS TRÁMITADOS / Por: Distritos / Según: Movimiento Registrado / JUICIOS PENDIENTES AL INICIO DE LA GESTION JUICIOS REALIZADOS,CHUQUISACA 8 32 26 502 50 68 63 ¶ LA PAZ 12 137 32 404 64 191 72 ¶ COCHABAMBA 22 762 335 1990 354 583 561,cuadro,6,Cuadro Nro.,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",1,1,634,28,10
635,6.3.2.5,"OTROS TRÁMITES / Por: Distritos / Según: Tipo de Trámites / OTRAS ACTUACIONES EN LA GESTION 2021, SEGÚN ATRIBUCIONES DE LOS JUZGADOS DE SENTENCIA",CHUQUISACA 8 1 0 0 1 1 0 0 277 41 13 50 30 ¶ LA PAZ 12 54 19 4 31 2 2 9 129 52 32 252 34 ¶ COCHABAMBA 22 270 159 15 96 11 1 28 301 87 186 328 292,cuadro,6,Cuadro Nro.,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",1,1,635,35,10
636,6.3.2.6,RECURSOS DE APELACIÓN / Por: Distritos y Tipo de Apelación / Según: Resultado del Recurso / RECURSOS DE APELACIÓN DEVUELTOS,CHUQUISACA 8 34 11 3 0 1 5 20 14 ¶ APELACIÓN INCIDENTAL 15 10 3 0 1 0 14 1 ¶ APELACIÓN RESTRINGIDA 19 1 0 0 0 5 6 13,cuadro,6,Cuadro Nro.,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",1,2,636-637,28,12
637,6.3.2.6,RECURSOS DE APELACIÓN / Por: Distritos y Tipo de Apelación / Según: Resultado del Recurso / RECURSOS DE APELACIÓN DEVUELTOS,POTOSÍ 24 103 33 4 2 2 0 41 62 ¶ APELACIÓN INCIDENTAL 49 31 4 1 2 0 38 11 ¶ APELACIÓN RESTRINGIDA 54 2 0 1 0 0 3 51,cuadro,6,Cuadro Nro.,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",2,2,636-637,33,18
638,6.3.3.1,CAUSAS / Por: Distritos / Según: Movimiento Registrado / CAUSAS TOTAL DE,PENAL COMUN 4 0 0 0 4 8 0 1 1 6 6 ¶ ANTICORRUPCIÓN 7 0 0 0 11 18 0 2 10 6 6 ¶ CONTRA LA VIOLENCIA HACIA LAS MUJERES 74 0 0 0 105 179 0 7 60 112 112,cuadro,6,Cuadro Nro.,"Tribunales de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",1,3,638-640,37,12
639,6.3.3.1,CAUSAS / Por: Distritos / Según: Movimiento Registrado / CAUSAS TOTAL DE,PENAL COMUN 3 0 0 0 0 3 0 0 3 0 0 ¶ ANTICORRUPCIÓN 34 0 1 0 8 43 0 18 12 13 12 ¶ CONTRA LA VIOLENCIA HACIA LAS MUJERES 34 0 1 0 34 69 0 3 19 47 34,cuadro,6,Cuadro Nro.,"Tribunales de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",2,3,638-640,42,16
640,6.3.3.1,CAUSAS / Por: Distritos / Según: Movimiento Registrado / CAUSAS TOTAL DE,PENAL COMUN 9 2 3 0 6 20 0 0 3 17 0 ¶ ANTICORRUPCIÓN 437 0 3 0 108 548 0 0 39 509 0 ¶ CONTRA LA VIOLENCIA HACIA LAS MUJERES 79 1 1 1 98 180 1 0 16 163 0,cuadro,6,Cuadro Nro.,"Tribunales de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",3,3,638-640,37,12
641,6.3.3.2,EMISIÓN DE SENTENCIAS DE DELITOS DE LA GESTIÓN ACTUAL / Por: Distritos / Según: Movimiento Registrado / TIPOS DE SENTENCIA POR PROCEDIMIENTO,PENAL COMUN 1 0 0 0 1 1 0 0 0 1 ¶ ANTICORRUPCIÓN 7 0 2 0 9 5 1 1 3 10 ¶ CONTRA LA VIOLENCIA HACIA LAS MUJERES 57 1 1 1 60 35 7 2 16 60,cuadro,6,Cuadro Nro.,"Tribunales de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",1,3,641-643,36,12
642,6.3.3.2,EMISIÓN DE SENTENCIAS DE DELITOS DE LA GESTIÓN ACTUAL / Por: Distritos / Según: Movimiento Registrado / TIPOS DE SENTENCIA POR PROCEDIMIENTO,PENAL COMUN 0 2 0 1 3 3 0 0 0 3 ¶ ANTICORRUPCIÓN 7 0 3 0 10 6 2 0 2 10 ¶ CONTRA LA VIOLENCIA HACIA LAS MUJERES 17 0 2 0 19 5 5 0 9 19,cuadro,6,Cuadro Nro.,"Tribunales de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",2,3,641-643,41,16
643,6.3.3.2,EMISIÓN DE SENTENCIAS DE DELITOS DE LA GESTIÓN ACTUAL / Por: Distritos / Según: Movimiento Registrado / TIPOS DE SENTENCIA POR PROCEDIMIENTO,PENAL COMUN 3 0 0 1 4 1 2 0 0 3 ¶ ANTICORRUPCIÓN 45 1 3 4 53 9 5 1 24 39 ¶ CONTRA LA VIOLENCIA HACIA LAS MUJERES 40 0 1 0 41 6 3 1 6 16,cuadro,6,Cuadro Nro.,"Tribunales de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",3,3,641-643,36,12
644,6.3.3.3,CAUSAS RESUELTAS / Por: Distritos / Según: Formas de Resolución / FORMAS DE RESOLUCION,PENAL COMUN 1 0 0 0 0 0 0 0 1 2 ¶ ANTICORRUPCIÓN 7 3 0 0 0 0 0 0 2 12 ¶ CONTRA LA VIOLENCIA HACIA LAS MUJERES 44 16 0 0 0 0 0 0 7 67,cuadro,6,Cuadro Nro.,"Tribunales de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",1,3,644-646,32,12
645,6.3.3.3,CAUSAS RESUELTAS / Por: Distritos / Según: Formas de Resolución / FORMAS DE RESOLUCION,PENAL COMUN 3 0 0 0 0 0 0 0 0 3 ¶ ANTICORRUPCIÓN 8 2 0 0 0 2 0 0 18 30 ¶ CONTRA LA VIOLENCIA HACIA LAS MUJERES 10 9 0 0 0 0 0 0 3 22,cuadro,6,Cuadro Nro.,"Tribunales de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",2,3,644-646,37,16
646,6.3.3.3,CAUSAS RESUELTAS / Por: Distritos / Según: Formas de Resolución / FORMAS DE RESOLUCION,PENAL COMUN 3 0 0 0 0 0 0 0 0 3 ¶ ANTICORRUPCIÓN 15 24 0 0 0 0 0 0 0 39 ¶ CONTRA LA VIOLENCIA HACIA LAS MUJERES 10 6 0 0 0 0 1 0 0 17,cuadro,6,Cuadro Nro.,"Tribunales de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",3,3,644-646,32,12
647,6.3.3.4,MEDIDAS CAUTELARES DE CARÁCTER PERSONAL - REAL / Por: Distritos / Según: Formas de Resolución de Causas / TIPOS DE OTROS TRÁMITES DE SU COMPETENCIA,CHUQUISACA 3 5 2 0 7 22 2 ¶ LA PAZ 4 8 3 0 0 308 6 ¶ COCHABAMBA 7 6 52 0 0 305 39,cuadro,6,Cuadro Nro.,"Tribunales de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",1,1,647,28,10
648,6.3.3.5,OTROS TRÁMITES / Por: Distritos / Según: Tipo de Trámites / OTRAS,CHUQUISACA 3 188 0 0 0 0 0 0 130 0 49 9 89 ¶ LA PAZ 4 164 2 0 5 0 0 0 56 0 85 16 290 ¶ COCHABAMBA 7 494 45 0 33 0 1 0 213 0 138 64 1,cuadro,6,Cuadro Nro.,"ribunales de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provinci",1,1,648,33,10
649,6.3.3.6,"RECURSOS DE APELACIÓN / Por: Distritos y Tipo de Apelación / Según: Resultado del Recurso / RECURSOS DE APELACIÓN DEVUELTOS AL TRIBUNAL,",CHUQUISACA 3 37 20 2 0 0 0 22 15 ¶ APELACIÓN INCIDENTAL 21 18 2 0 0 0 20 1 ¶ APELACIÓN RESTRINGIDA 16 2 0 0 0 0 2 14,cuadro,6,Cuadro Nro.,"Tribunales de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",1,2,649-650,30,15
650,6.3.3.6,"RECURSOS DE APELACIÓN / Por: Distritos y Tipo de Apelación / Según: Resultado del Recurso / RECURSOS DE APELACIÓN DEVUELTOS AL TRIBUNAL,",TARIJA 4 124 60 2 0 2 0 64 60 ¶ APELACIÓN INCIDENTAL 68 60 2 0 2 0 64 4 ¶ APELACIÓN RESTRINGIDA 56 0 0 0 0 0 0 56,cuadro,6,Cuadro Nro.,"Tribunales de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",2,2,649-650,30,15
651,,,,sin_etiqueta,,,,0,0,,2,0
652,,,,sin_etiqueta,,,,0,0,,0,0
653,7.1.1,DENUNCIAS / Por: Distrito / Según: Movimiento Registrado / RESOLUCION DE PRIMERA INSTANCIA,CHUQUISACA 26 95 121 38 39 1 5 8 91 22 8 ¶ LA PAZ 142 607 749 136 169 40 38 58 441 242 66 ¶ COCHABAMBA 56 362 418 85 93 0 16 54 248 111 59,cuadro,7,Cuadro Nro.,Juzgados Disciplinarios,1,1,653,66,12
654,7.1.2,DENUNCIAS PROBADAS / Por: Distrito / Según: Tipos de Faltas / FALTAS,CHUQUISACA 2 1 1 37 0 39 ¶ LA PAZ 4 11 1 116 9 137 ¶ COCHABAMBA 3 1 0 67 1 69,cuadro,7,Cuadro Nro.,Juzgados Disciplinarios,1,1,654,30,10
655,7.1.3,DENUNCIAS PROBADAS / Por: Servidores Judiciales / Según: Tipos de Faltas / FALTAS,VOCALES 0 0 9 0 9 ¶ JUECES 4 1 136 9 150 ¶ SECRETARIOS/ACTUARIOS 11 1 193 6 211,cuadro,7,Cuadro Nro.,Juzgados Disciplinarios,1,1,655,27,6
656,7.1.4,"CAUSAS / Por: / Según: Tipos de procesos / PROCESOS DISCIPLINARIOS RADICADOS, RESUELTOS Y EN TURNO PARA RESOLUCION",ANTERIOR (1) GESTIÓN (2) OBSERVACIÓN (5) ¶ RESOLUCIÓN (3) GESTIÓN (6) (4-5) GESTIÓN (8) 6 -7 ¶ 1 Apelaciones de segunda instancia 31 591 23 645 0 645 517 128,cuadro,7,Cuadro Nro.,Sala Disciplinaria,1,1,656,25,11
657,,,,sin_etiqueta,,,,0,0,,3,0
658,,,,sin_etiqueta,,,,0,0,,0,0
659,8.1.1,Solicitudes de conciliación / Por: Ciudades y Tipo de Proceso / Según: Movimiento Registrado / RESUELTAS CON CONCLUIDAS POR CONCILIACIONES QUE,ORDINARIO 20 154 174 121 27 11 15 ¶ EXTRAORDINARIO 3 19 22 15 4 0 3 ¶ SUCRE MONITORIO 1 81 82 19 12 49 2,cuadro,8,Cuadro No,"CONCILIACIONES PREVIAS INGRESADAS, RESUELTAS Y PENDIENTES EN CIUDADES CAPITALES Y EL ALTO",1,2,659-660,55,30
660,8.1.1,Solicitudes de conciliación / Por: Ciudades y Tipo de Proceso / Según: Movimiento Registrado / RESUELTAS CON CONCLUIDAS POR CONCILIACIONES QUE,ORDINARIO 19 77 96 59 12 0 25 ¶ EXTRAORDINARIO 6 27 33 21 6 0 6 ¶ TARIJA MONITORIO 0 31 31 1 1 0 29,cuadro,8,Cuadro No,"CONCILIACIONES PREVIAS INGRESADAS, RESUELTAS Y PENDIENTES EN CIUDADES CAPITALES Y EL ALTO",2,2,659-660,50,26
661,8.1.2,Solicitudes de conciliación / Por: Provincias y Tipo de Proceso / Según: Movimiento Registrado / RESUELTAS CON CONCLUIDAS POR CONCILIACIONES QUE,ORDINARIO 0 48 48 34 9 0 5 ¶ EXTRAORDINARIO 0 4 4 1 3 0 0 ¶ CHUQUISACA MONITORIO 0 8 8 5 3 0 0,cuadro,8,Cuadro No,"CONCILIACIONES PREVIAS INGRESADAS, RESUELTAS Y PENDIENTES EN PROVINCIAS",1,2,661-662,55,30
662,8.1.2,Solicitudes de conciliación / Por: Provincias y Tipo de Proceso / Según: Movimiento Registrado / RESUELTAS CON CONCLUIDAS POR CONCILIACIONES QUE,ORDINARIO 19 276 295 158 88 0 49 ¶ EXTRAORDINARIO 10 50 60 35 18 0 7 ¶ TARIJA MONITORIO 24 237 261 142 105 1 13,cuadro,8,Cuadro No,"CONCILIACIONES PREVIAS INGRESADAS, RESUELTAS Y PENDIENTES EN PROVINCIAS",2,2,661-662,50,26
663,8.1.3,Solicitudes de conciliación / Por: Distritos y Tipo de Proceso / Según: Movimiento Registrado / CONCLUIDAS,ORDINARIO 20 202 222 155 36 11 20 ¶ EXTRAORDINARIO 3 23 26 16 7 0 3 ¶ CHUQUISACA MONITORIO 1 89 90 24 15 49 2,cuadro,8,Cuadro No,"CONCILIACIONES PREVIAS INGRESADAS, RESUELTAS Y PENDIENTES EN CAPITAL Y PROVINCIAS",1,2,663-664,57,30
664,8.1.3,Solicitudes de conciliación / Por: Distritos y Tipo de Proceso / Según: Movimiento Registrado / CONCLUIDAS,ORDINARIO 38 353 391 217 100 0 74 ¶ EXTRAORDINARIO 16 77 93 56 24 0 13 ¶ TARIJA MONITORIO 24 268 292 143 106 1 42,cuadro,8,Cuadro No,"CONCILIACIONES PREVIAS INGRESADAS, RESUELTAS Y PENDIENTES EN CAPITAL Y PROVINCIAS",2,2,663-664,52,26
665,8.1.4,Solicitudes de conciliación / Por: Ciudades y Tipo de Proceso / Según: Formas de Resolución / CONCILIACIONES NUEVAS TOTAL FORMAS DE FINALIZACION DE LA CONCILIACION RECHAZADAS OTRAS FORMAS DE FINALIZACIÓN,ORDINARIO 20 154 0 174 12 0 50 3 56 1 0 16 9 1 0 11 ¶ EXTRAORDINARIO 3 19 0 22 3 0 5 1 6 1 0 1 2 0 0 0 ¶ MONITORIO 1 81 0 82 6 0 4 1 8 4 0 2 5 1 0 49,cuadro,8,Cuadro No,"CONCILIACIONES PREVIAS INGRESADAS, RESUELTAS Y PENDIENTES EN CIUDADES CAPITALES Y EL ALTO",1,2,665-666,60,30
666,8.1.4,Solicitudes de conciliación / Por: Ciudades y Tipo de Proceso / Según: Formas de Resolución / CONCILIACIONES NUEVAS TOTAL FORMAS DE FINALIZACION DE LA CONCILIACION RECHAZADAS OTRAS FORMAS DE FINALIZACIÓN,ORDINARIO 19 77 0 96 5 0 25 1 28 2 0 1 8 1 0 0 ¶ EXTRAORDINARIO 6 27 0 33 0 0 8 0 13 1 0 0 5 0 0 0 ¶ TARIJA MONITORIO 0 31 0 31 0 0 1 0 0 0 1 0 0 0 0 0,cuadro,8,Cuadro No,"CONCILIACIONES PREVIAS INGRESADAS, RESUELTAS Y PENDIENTES EN CIUDADES CAPITALES Y EL ALTO",2,2,665-666,48,26
667,8.1.5,Solicitudes de conciliación / Por: Provincias y Tipo de Proceso / Según: Formas de Resolución / TOTAL FORMAS DE FINALIZACION DE LA CONCILIACION RECHAZADAS OTRAS FORMAS DE FINALIZACIÓN,ORDINARIO 0 48 0 48 17 1 3 1 12 5 0 1 3 0 0 0 ¶ EXTRAORDINARIO 0 4 0 4 0 0 0 0 1 0 0 2 1 0 0 0 ¶ CHUQUISACA MONITORIO 0 8 0 8 3 0 0 0 2 0 0 3 0 0 0 0,cuadro,8,Cuadro No,"CONCILIACIONES PREVIAS INGRESADAS, RESUELTAS Y PENDIENTES EN PROVINCIAS",1,2,667-668,59,30
668,8.1.5,Solicitudes de conciliación / Por: Provincias y Tipo de Proceso / Según: Formas de Resolución / TOTAL FORMAS DE FINALIZACION DE LA CONCILIACION RECHAZADAS OTRAS FORMAS DE FINALIZACIÓN,ORDINARIO 19 276 0 295 41 0 30 11 76 4 8 18 50 8 0 0 ¶ EXTRAORDINARIO 10 50 0 60 13 1 8 2 11 3 3 3 8 1 0 0 ¶ TARIJA MONITORIO 24 235 2 261 58 0 16 6 62 18 3 8 59 14 3 1,cuadro,8,Cuadro No,"CONCILIACIONES PREVIAS INGRESADAS, RESUELTAS Y PENDIENTES EN PROVINCIAS",2,2,667-668,54,26
669,8.1.6,Solicitudes de conciliación / Por: Distritos y Tipo de Proceso / Según: Formas de Resolución / FORMAS DE FINALIZACION DE LA CONCILIACION RECHAZADAS OTRAS FORMAS DE FINALIZACIÓN,ORDINARIO 20 202 0 222 29 1 53 4 68 6 0 17 12 1 0 11 ¶ EXTRAORDINARIO 3 23 0 26 3 0 5 1 7 1 0 3 3 0 0 0 ¶ CHUQUISACA MONITORIO 1 89 0 90 9 0 4 1 10 4 0 5 5 1 0 49,cuadro,8,Cuadro No,"CONCILIACIONES PREVIAS INGRESADAS, RESUELTAS Y PENDIENTES EN CIUDADES CAPITALES Y PROVINCIAS",1,2,669-670,59,30
670,8.1.6,Solicitudes de conciliación / Por: Distritos y Tipo de Proceso / Según: Formas de Resolución / FORMAS DE FINALIZACION DE LA CONCILIACION RECHAZADAS OTRAS FORMAS DE FINALIZACIÓN,ORDINARIO 38 353 0 391 46 0 55 12 104 6 8 19 58 9 0 0 ¶ EXTRAORDINARIO 16 77 0 93 13 1 16 2 24 4 3 3 13 1 0 0 ¶ TARIJA MONITORIO 24 266 2 292 58 0 17 6 62 18 4 8 59 14 3 1,cuadro,8,Cuadro No,"CONCILIACIONES PREVIAS INGRESADAS, RESUELTAS Y PENDIENTES EN CIUDADES CAPITALES Y PROVINCIAS",2,2,669-670,61,39
671,,,,sin_etiqueta,,,,0,0,,3,0
672,,,,sin_etiqueta,,,,0,0,,0,0
673,9.1.1,MOVIMIENTO DE CAUSAS EN CIUDADES CAPITALES / Por: Materia / % DE CAUSAS PROMEDIO DE / NÚMERO DE PENDIENTES DE TOTAL PENDIENTES PARA % DE CAUSAS PENDIENTES CAUSAS,"PÚBLICO CIVIL Y COMERCIAL 163 29.688 66.140 95.828 67.788 28.040 70,7% 29,3% 406 ¶ PÚBLICO DE FAMILIA 106 24.149 50.600 74.749 52.523 22.226 70,3% 29,7% 477 ¶ PÚBLICO NIÑEZ Y ADOLESCENCIA 26 3.846 8.549 12.395 8.368 4.027 67,5% 32,5% 329",cuadro,9,Cuadro Nro.,RESUMEN ANUARIO ESTADÍSTICO JUDICIAL,1,1,673,31,18
674,9.1.1,RELACIÓN DE LA CARGA PROCESAL INGRESADAS EN LA GESTIÓN Y RESUELTAS - CIUDADES CAPITALES / Por: Materia / Según: Movimiento Registrado / 99.113,,grafica,9,Gráfica Nro.,RESUMEN ANUARIO ESTADÍSTICO JUDICIAL,0,0,,63,0
675,9.1.2,DISTRIBUCIÓN DE LA CARGA PROCESAL - CIUDADES CAPITALES / Por: Materia Causas Ingresadas en la Gestión / Según: Movimiento Registrado / TRIBUNAL DE SENTENCIA ANTICORRUPCIÓN,,grafica,9,Gráfica Nro.,RESUMEN ANUARIO ESTADÍSTICO JUDICIAL,0,0,,36,1
676,9.1.3,"RELACIÓN DE CAUSAS RESUELTAS Y CAUSAS PENDIENTES - CIUDADES CAPITALES / Por: Materia / Según: Movimiento Registrado / NACIONAL CAPITAL 52,5% 47,5%",,grafica,9,Gráfica Nro.,RESUMEN ANUARIO ESTADÍSTICO JUDICIAL,0,0,,27,1
