cuadro_origen,pagina_pdf,firma,familia,ambito,titulo_pagina,entidad,num_juzgados_pagina,unidad_fila,grupo_proceso,tipo_proceso_extraido,tipo_proceso,tipo_fila_derivado,orden_fila,n_columnas,readecuadas_ley_439,recibidas_excusa_recusacion,preliminares_formalizados,cautelares_formalizados,nuevas_ingresadas,atendidas,resueltas,pendientes_fin,pendientes_inicio,conciliacion,num_juzgados,recibidas_otros_juzgados,concluidas_rechazo_denuncia,reparacion_dano_conciliacion,remision_art_299_ley_548,merecieron_imputacion_formal,remitidas_finalizacion_competencia,procesos_rebeldia,reparacion_dano,sobreseimiento,terminacion_anticipada,merecieron_acusacion,concluidas_extincion_prescripcion,concluidas_sentencia_juicio,remitidas_otros_juzgados,concluidas_otras_formas,imputacion_directa_procedimiento_inmediato,otras_formas_finalizacion,recibidas_declinatoria_inhibitoria,ingresadas_conversion_acciones,otras_formas_conclusion,resueltas_sentencia,ingresadas_reenvio,otras_formas_ingreso,remitidas_excusa_recusacion,remitidas_otras_formas,materia_seccion,tipo_accion_penal,materia_norm,materia_homologada,materia_cruda,ciudad,distrito,departamento_derivado,es_total_nacional,grupo_proceso_norm,etapa_proceso_fuente,contexto_accion_penal,gestion,revisado_manual,territorio,tipo_elemento_analitico,recurso_juzgados_publicados,recurso_tribunales_publicados,recurso_salas_publicadas,recurso_conciliadores_publicados,recurso_otros_organos_publicados,recursos_clasificacion_completa,personal_cuadro_origen,personal_pagina_pdf,personal_distrito,personal_gestion,personal_items_mujer,personal_items_varon,personal_items_acefalias,personal_items_total,personal_remun_mujer,personal_remun_varon,personal_remun_acefalias,personal_remun_total,personal_nivel_geografico,personal_metodo_seleccion,estado_gestion,ingresos_totales,tasa_resolucion,tasa_resolucion_total,tasa_congestion,tasa_pendencia,duracion_estimada_dias,acumulacion_neta_anual,flag_acumula_mora,flag_sin_resolucion_anual,flag_sin_movimiento,atendidas_por_item_personal,atendidas_por_juzgado_territorio,es_outlier_carga_iqr,es_outlier_severo_carga_iqr,es_outlier_ingresos_iqr,es_outlier_severo_ingresos_iqr,es_outlier_congestion_iqr,es_outlier_severo_congestion_iqr,es_outlier_duracion_iqr,es_outlier_severo_duracion_iqr,tasa_congestion_winsorizada,duracion_estimada_winsorizada,log_atendidas,log_nuevas_ingresadas,log_resueltas,log_pendientes_fin,log_ingresos_totales
6.2.1.1,562,daf0c6395b,causas,provincia,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias,TARIJA,8,tipo_proceso,,EJECUTIVO SOCIAL EN LIQUIDACIÓN,EJECUTIVO SOCIAL EN LIQUIDACIÓN,detalle,11,6,,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,PARTIDO DE TRABAJO Y SEGURIDAD SOCIAL,,PARTIDO DE TRABAJO Y SEGURIDAD SOCIAL,Partido de Trabajo y Seguridad Social,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias,,TARIJA,Tarija,False,,no_aplica,no_aplica,2023,False,TARIJA,proceso,37,4,,4,1,False,14.1.3,746,TARIJA,2023,338,169,15,522,1959583,1366970,81239,3407792,distrito_judicial,fila_distrital_publicada_14.1.3,sin_movimiento,0.0,1.0,1.0,,0.0,,0.0,False,False,True,0.0,0.0,False,False,False,False,False,False,False,False,,,0.0,0.0,0.0,0.0,0.0
6.2.1.1,562,daf0c6395b,causas,provincia,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias,TARIJA,8,tipo_proceso,,OTRAS CAUSAS QUE POR LEYES SOCIALES LES COMPETE,OTRAS CAUSAS QUE POR LEYES SOCIALES LES COMPETE,detalle,12,6,,0,,,24,29,13,16,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,PARTIDO DE TRABAJO Y SEGURIDAD SOCIAL,,PARTIDO DE TRABAJO Y SEGURIDAD SOCIAL,Partido de Trabajo y Seguridad Social,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias,,TARIJA,Tarija,False,,no_aplica,no_aplica,2023,False,TARIJA,proceso,37,4,,4,1,False,14.1.3,746,TARIJA,2023,338,169,15,522,1959583,1366970,81239,3407792,distrito_judicial,fila_distrital_publicada_14.1.3,con_resolucion_parcial,24.0,0.5416666666666666,0.5416666666666666,2.230769230769231,0.5517241379310345,449.2307692307693,11.0,True,False,False,0.05555555555555555,0.7837837837837838,False,False,False,False,False,False,False,False,2.230769230769231,449.2307692307693,3.4011973816621555,3.2188758248682006,2.6390573296152584,2.833213344056216,3.2188758248682006
6.2.1.1,563,daf0c6395b,causas,provincia,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias,SANTA CRUZ,11,tipo_proceso,,DEMANDA DE BENEFICIOS SOCIALES Y DERECHOS ADQUIRIDOS,DEMANDA DE BENEFICIOS SOCIALES Y DERECHOS ADQUIRIDOS,detalle,1,6,,6,,,302,766,266,500,458,,,,,,,,,,,,,,,,,,,,,,,,,,,,PARTIDO DE TRABAJO Y SEGURIDAD SOCIAL,,PARTIDO DE TRABAJO Y SEGURIDAD SOCIAL,Partido de Trabajo y Seguridad Social,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias,,SANTA CRUZ,Santa Cruz,False,,no_aplica,no_aplica,2023,False,SANTA CRUZ,proceso,73,6,,13,1,True,14.1.3,746,SANTA CRUZ,2023,798,507,43,1348,4651919,3834431,168097,8654447,distrito_judicial,fila_distrital_publicada_14.1.3,con_resolucion_parcial,308.0,0.8807947019867549,0.8636363636363636,2.8796992481203008,0.6527415143603134,686.0902255639098,36.0,True,False,False,0.5682492581602374,10.493150684931507,True,True,True,True,False,False,False,False,2.8796992481203008,686.0902255639098,6.642486801367256,5.713732805509369,5.58724865840025,6.2166061010848646,5.733341276897746
6.2.1.1,563,daf0c6395b,causas,provincia,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias,SANTA CRUZ,11,tipo_proceso,,REINCORPORACIÓN,REINCORPORACIÓN,detalle,2,6,,0,,,0,11,4,7,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,PARTIDO DE TRABAJO Y SEGURIDAD SOCIAL,,PARTIDO DE TRABAJO Y SEGURIDAD SOCIAL,Partido de Trabajo y Seguridad Social,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias,,SANTA CRUZ,Santa Cruz,False,,no_aplica,no_aplica,2023,False,SANTA CRUZ,proceso,73,6,,13,1,True,14.1.3,746,SANTA CRUZ,2023,798,507,43,1348,4651919,3834431,168097,8654447,distrito_judicial,fila_distrital_publicada_14.1.3,con_resolucion_parcial,0.0,,,2.75,0.6363636363636364,638.75,-4.0,False,False,False,0.008160237388724036,0.1506849315068493,False,False,False,False,False,False,False,False,2.75,638.75,2.4849066497880004,0.0,1.6094379124341003,2.0794415416798357,0.0
6.2.1.1,563,daf0c6395b,causas,provincia,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias,SANTA CRUZ,11,tipo_proceso,,LAUDO ARBITRAL,LAUDO ARBITRAL,detalle,3,6,,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,PARTIDO DE TRABAJO Y SEGURIDAD SOCIAL,,PARTIDO DE TRABAJO Y SEGURIDAD SOCIAL,Partido de Trabajo y Seguridad Social,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias,,SANTA CRUZ,Santa Cruz,False,,no_aplica,no_aplica,2023,False,SANTA CRUZ,proceso,73,6,,13,1,True,14.1.3,746,SANTA CRUZ,2023,798,507,43,1348,4651919,3834431,168097,8654447,distrito_judicial,fila_distrital_publicada_14.1.3,sin_movimiento,0.0,1.0,1.0,,0.0,,0.0,False,False,True,0.0,0.0,False,False,False,False,False,False,False,False,,,0.0,0.0,0.0,0.0,0.0
6.2.1.1,563,daf0c6395b,causas,provincia,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias,SANTA CRUZ,11,tipo_proceso,,INFRACCION A LEYES SOCIALES,INFRACCION A LEYES SOCIALES,detalle,4,6,,0,,,193,1016,126,890,823,,,,,,,,,,,,,,,,,,,,,,,,,,,,PARTIDO DE TRABAJO Y SEGURIDAD SOCIAL,,PARTIDO DE TRABAJO Y SEGURIDAD SOCIAL,Partido de Trabajo y Seguridad Social,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias,,SANTA CRUZ,Santa Cruz,False,,no_aplica,no_aplica,2023,False,SANTA CRUZ,proceso,73,6,,13,1,True,14.1.3,746,SANTA CRUZ,2023,798,507,43,1348,4651919,3834431,168097,8654447,distrito_judicial,fila_distrital_publicada_14.1.3,con_resolucion_parcial,193.0,0.6528497409326425,0.6528497409326425,8.063492063492063,0.8759842519685039,2578.174603174603,67.0,True,False,False,0.7537091988130564,13.917808219178083,True,True,True,True,True,True,True,True,8.063492063492063,2578.174603174603,6.92461239604856,5.267858159063328,4.844187086458591,6.792344427470809,5.267858159063328
6.2.1.1,563,daf0c6395b,causas,provincia,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias,SANTA CRUZ,11,tipo_proceso,,DESAFUERO SINDICAL,DESAFUERO SINDICAL,detalle,5,6,,0,,,2,10,2,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,PARTIDO DE TRABAJO Y SEGURIDAD SOCIAL,,PARTIDO DE TRABAJO Y SEGURIDAD SOCIAL,Partido de Trabajo y Seguridad Social,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias,,SANTA CRUZ,Santa Cruz,False,,no_aplica,no_aplica,2023,False,SANTA CRUZ,proceso,73,6,,13,1,True,14.1.3,746,SANTA CRUZ,2023,798,507,43,1348,4651919,3834431,168097,8654447,distrito_judicial,fila_distrital_publicada_14.1.3,con_resolucion_parcial,2.0,1.0,1.0,5.0,0.8,1460.0,0.0,False,False,False,0.00741839762611276,0.136986301369863,False,False,False,False,False,False,False,False,5.0,1460.0,2.3978952727983707,1.0986122886681098,1.0986122886681098,2.1972245773362196,1.0986122886681098
6.2.1.1,563,daf0c6395b,causas,provincia,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias,SANTA CRUZ,11,tipo_proceso,,DECLARATORIA DE DERECHOS (CAUSA-HABIENTES),DECLARATORIA DE DERECHOS (CAUSA-HABIENTES),detalle,6,6,,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,PARTIDO DE TRABAJO Y SEGURIDAD SOCIAL,,PARTIDO DE TRABAJO Y SEGURIDAD SOCIAL,Partido de Trabajo y Seguridad Social,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias,,SANTA CRUZ,Santa Cruz,False,,no_aplica,no_aplica,2023,False,SANTA CRUZ,proceso,73,6,,13,1,True,14.1.3,746,SANTA CRUZ,2023,798,507,43,1348,4651919,3834431,168097,8654447,distrito_judicial,fila_distrital_publicada_14.1.3,sin_movimiento,0.0,1.0,1.0,,0.0,,0.0,False,False,True,0.0,0.0,False,False,False,False,False,False,False,False,,,0.0,0.0,0.0,0.0,0.0
6.2.1.1,563,daf0c6395b,causas,provincia,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias,SANTA CRUZ,11,tipo_proceso,,RECUPERACIÓN DE PATRIMONIO SINDICAL,RECUPERACIÓN DE PATRIMONIO SINDICAL,detalle,7,6,,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,PARTIDO DE TRABAJO Y SEGURIDAD SOCIAL,,PARTIDO DE TRABAJO Y SEGURIDAD SOCIAL,Partido de Trabajo y Seguridad Social,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias,,SANTA CRUZ,Santa Cruz,False,,no_aplica,no_aplica,2023,False,SANTA CRUZ,proceso,73,6,,13,1,True,14.1.3,746,SANTA CRUZ,2023,798,507,43,1348,4651919,3834431,168097,8654447,distrito_judicial,fila_distrital_publicada_14.1.3,sin_movimiento,0.0,1.0,1.0,,0.0,,0.0,False,False,True,0.0,0.0,False,False,False,False,False,False,False,False,,,0.0,0.0,0.0,0.0,0.0
6.2.1.1,563,daf0c6395b,causas,provincia,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias,SANTA CRUZ,11,tipo_proceso,,COACTIVO SOCIAL AFPs,COACTIVO SOCIAL AFPs,detalle,8,6,,10,,,228,254,222,32,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,PARTIDO DE TRABAJO Y SEGURIDAD SOCIAL,,PARTIDO DE TRABAJO Y SEGURIDAD SOCIAL,Partido de Trabajo y Seguridad Social,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias,,SANTA CRUZ,Santa Cruz,False,,no_aplica,no_aplica,2023,False,SANTA CRUZ,proceso,73,6,,13,1,True,14.1.3,746,SANTA CRUZ,2023,798,507,43,1348,4651919,3834431,168097,8654447,distrito_judicial,fila_distrital_publicada_14.1.3,con_resolucion_parcial,238.0,0.9736842105263158,0.9327731092436975,1.1441441441441442,0.12598425196850394,52.612612612612615,6.0,True,False,False,0.1884272997032641,3.4794520547945207,True,True,True,True,False,False,False,False,1.1441441441441442,52.612612612612615,5.541263545158426,5.43372200355424,5.407171771460119,3.4965075614664802,5.476463551931511
6.2.1.1,563,daf0c6395b,causas,provincia,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias,SANTA CRUZ,11,tipo_proceso,,COACTIVO SOCIAL CAJAS DE SALUD,COACTIVO SOCIAL CAJAS DE SALUD,detalle,9,6,,0,,,25,118,31,87,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,PARTIDO DE TRABAJO Y SEGURIDAD SOCIAL,,PARTIDO DE TRABAJO Y SEGURIDAD SOCIAL,Partido de Trabajo y Seguridad Social,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias,,SANTA CRUZ,Santa Cruz,False,,no_aplica,no_aplica,2023,False,SANTA CRUZ,proceso,73,6,,13,1,True,14.1.3,746,SANTA CRUZ,2023,798,507,43,1348,4651919,3834431,168097,8654447,distrito_judicial,fila_distrital_publicada_14.1.3,con_resolucion_parcial,25.0,1.24,1.24,3.806451612903226,0.7372881355932204,1024.3548387096776,-6.0,False,False,False,0.08753709198813056,1.6164383561643836,True,True,False,False,False,False,False,False,3.806451612903226,1024.3548387096776,4.77912349311153,3.258096538021482,3.4657359027997265,4.477336814478207,3.258096538021482
6.2.1.1,563,daf0c6395b,causas,provincia,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias,SANTA CRUZ,11,tipo_proceso,,EJECUTIVO SOCIAL,EJECUTIVO SOCIAL,detalle,10,6,,0,,,0,6,6,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,PARTIDO DE TRABAJO Y SEGURIDAD SOCIAL,,PARTIDO DE TRABAJO Y SEGURIDAD SOCIAL,Partido de Trabajo y Seguridad Social,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias,,SANTA CRUZ,Santa Cruz,False,,no_aplica,no_aplica,2023,False,SANTA CRUZ,proceso,73,6,,13,1,True,14.1.3,746,SANTA CRUZ,2023,798,507,43,1348,4651919,3834431,168097,8654447,distrito_judicial,fila_distrital_publicada_14.1.3,resolucion_total,0.0,,,1.0,0.0,0.0,-6.0,False,False,False,0.004451038575667656,0.0821917808219178,False,False,False,False,False,False,False,False,1.0,0.0,1.9459101490553132,0.0,1.9459101490553132,0.0,0.0
6.2.1.1,563,daf0c6395b,causas,provincia,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias,SANTA CRUZ,11,tipo_proceso,,EJECUTIVO SOCIAL EN LIQUIDACIÓN,EJECUTIVO SOCIAL EN LIQUIDACIÓN,detalle,11,6,,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,PARTIDO DE TRABAJO Y SEGURIDAD SOCIAL,,PARTIDO DE TRABAJO Y SEGURIDAD SOCIAL,Partido de Trabajo y Seguridad Social,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias,,SANTA CRUZ,Santa Cruz,False,,no_aplica,no_aplica,2023,False,SANTA CRUZ,proceso,73,6,,13,1,True,14.1.3,746,SANTA CRUZ,2023,798,507,43,1348,4651919,3834431,168097,8654447,distrito_judicial,fila_distrital_publicada_14.1.3,sin_movimiento,0.0,1.0,1.0,,0.0,,0.0,False,False,True,0.0,0.0,False,False,False,False,False,False,False,False,,,0.0,0.0,0.0,0.0,0.0
6.2.1.1,563,daf0c6395b,causas,provincia,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias,SANTA CRUZ,11,tipo_proceso,,OTRAS CAUSAS QUE POR LEYES SOCIALES LES COMPETE,OTRAS CAUSAS QUE POR LEYES SOCIALES LES COMPETE,detalle,12,6,,0,,,20,48,32,16,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,PARTIDO DE TRABAJO Y SEGURIDAD SOCIAL,,PARTIDO DE TRABAJO Y SEGURIDAD SOCIAL,Partido de Trabajo y Seguridad Social,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias,,SANTA CRUZ,Santa Cruz,False,,no_aplica,no_aplica,2023,False,SANTA CRUZ,proceso,73,6,,13,1,True,14.1.3,746,SANTA CRUZ,2023,798,507,43,1348,4651919,3834431,168097,8654447,distrito_judicial,fila_distrital_publicada_14.1.3,con_resolucion_parcial,20.0,1.6,1.6,1.5,0.3333333333333333,182.5,-12.0,False,False,False,0.03560830860534125,0.6575342465753424,False,False,False,False,False,False,False,False,1.5,182.5,3.8918202981106265,3.044522437723423,3.4965075614664802,2.833213344056216,3.044522437723423
6.2.1.1,564,daf0c6395b,causas,provincia,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias,BENI,9,tipo_proceso,,DEMANDA DE BENEFICIOS SOCIALES Y DERECHOS ADQUIRIDOS,DEMANDA DE BENEFICIOS SOCIALES Y DERECHOS ADQUIRIDOS,detalle,1,6,,2,,,250,451,107,344,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,PARTIDO DE TRABAJO Y SEGURIDAD SOCIAL,,PARTIDO DE TRABAJO Y SEGURIDAD SOCIAL,Partido de Trabajo y Seguridad Social,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias,,BENI,Beni,False,,no_aplica,no_aplica,2023,False,BENI,proceso,32,4,,4,,True,14.1.3,746,BENI,2023,223,180,10,413,1238407,1461271,68986,2768664,distrito_judicial,fila_distrital_publicada_14.1.3,con_resolucion_parcial,252.0,0.428,0.4246031746031746,4.214953271028038,0.7627494456762749,1173.4579439252336,143.0,True,False,False,1.0920096852300243,14.09375,True,True,True,True,False,False,False,False,4.214953271028038,1173.4579439252336,6.113682179832232,5.5254529391317835,4.68213122712422,5.84354441703136,5.53338948872752
6.2.1.1,564,daf0c6395b,causas,provincia,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias,BENI,9,tipo_proceso,,REINCORPORACIÓN,REINCORPORACIÓN,detalle,2,6,,0,,,3,3,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,PARTIDO DE TRABAJO Y SEGURIDAD SOCIAL,,PARTIDO DE TRABAJO Y SEGURIDAD SOCIAL,Partido de Trabajo y Seguridad Social,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias,,BENI,Beni,False,,no_aplica,no_aplica,2023,False,BENI,proceso,32,4,,4,,True,14.1.3,746,BENI,2023,223,180,10,413,1238407,1461271,68986,2768664,distrito_judicial,fila_distrital_publicada_14.1.3,con_resolucion_parcial,3.0,0.3333333333333333,0.3333333333333333,3.0,0.6666666666666666,730.0,2.0,True,False,False,0.007263922518159807,0.09375,False,False,False,False,False,False,False,False,3.0,730.0,1.3862943611198906,1.3862943611198906,0.6931471805599453,1.0986122886681098,1.3862943611198906
6.2.1.1,564,daf0c6395b,causas,provincia,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias,BENI,9,tipo_proceso,,LAUDO ARBITRAL,LAUDO ARBITRAL,detalle,3,6,,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,PARTIDO DE TRABAJO Y SEGURIDAD SOCIAL,,PARTIDO DE TRABAJO Y SEGURIDAD SOCIAL,Partido de Trabajo y Seguridad Social,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias,,BENI,Beni,False,,no_aplica,no_aplica,2023,False,BENI,proceso,32,4,,4,,True,14.1.3,746,BENI,2023,223,180,10,413,1238407,1461271,68986,2768664,distrito_judicial,fila_distrital_publicada_14.1.3,sin_movimiento,0.0,1.0,1.0,,0.0,,0.0,False,False,True,0.0,0.0,False,False,False,False,False,False,False,False,,,0.0,0.0,0.0,0.0,0.0
6.2.1.1,564,daf0c6395b,causas,provincia,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias,BENI,9,tipo_proceso,,INFRACCION A LEYES SOCIALES,INFRACCION A LEYES SOCIALES,detalle,4,6,,0,,,44,216,14,202,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,PARTIDO DE TRABAJO Y SEGURIDAD SOCIAL,,PARTIDO DE TRABAJO Y SEGURIDAD SOCIAL,Partido de Trabajo y Seguridad Social,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias,,BENI,Beni,False,,no_aplica,no_aplica,2023,False,BENI,proceso,32,4,,4,,True,14.1.3,746,BENI,2023,223,180,10,413,1238407,1461271,68986,2768664,distrito_judicial,fila_distrital_publicada_14.1.3,con_resolucion_parcial,44.0,0.3181818181818182,0.3181818181818182,15.428571428571429,0.9351851851851852,5266.428571428572,30.0,True,False,False,0.5230024213075061,6.75,True,True,True,False,True,True,True,True,9.67857142857142,3167.6785714285684,5.37989735354046,3.8066624897703196,2.70805020110221,5.313205979041787,3.8066624897703196
6.2.1.1,564,daf0c6395b,causas,provincia,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias,BENI,9,tipo_proceso,,DESAFUERO SINDICAL,DESAFUERO SINDICAL,detalle,5,6,,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,PARTIDO DE TRABAJO Y SEGURIDAD SOCIAL,,PARTIDO DE TRABAJO Y SEGURIDAD SOCIAL,Partido de Trabajo y Seguridad Social,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias,,BENI,Beni,False,,no_aplica,no_aplica,2023,False,BENI,proceso,32,4,,4,,True,14.1.3,746,BENI,2023,223,180,10,413,1238407,1461271,68986,2768664,distrito_judicial,fila_distrital_publicada_14.1.3,sin_movimiento,0.0,1.0,1.0,,0.0,,0.0,False,False,True,0.0,0.0,False,False,False,False,False,False,False,False,,,0.0,0.0,0.0,0.0,0.0
6.2.1.1,564,daf0c6395b,causas,provincia,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias,BENI,9,tipo_proceso,,DECLARATORIA DE DERECHOS (CAUSA-HABIENTES),DECLARATORIA DE DERECHOS (CAUSA-HABIENTES),detalle,6,6,,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,PARTIDO DE TRABAJO Y SEGURIDAD SOCIAL,,PARTIDO DE TRABAJO Y SEGURIDAD SOCIAL,Partido de Trabajo y Seguridad Social,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias,,BENI,Beni,False,,no_aplica,no_aplica,2023,False,BENI,proceso,32,4,,4,,True,14.1.3,746,BENI,2023,223,180,10,413,1238407,1461271,68986,2768664,distrito_judicial,fila_distrital_publicada_14.1.3,sin_movimiento,0.0,1.0,1.0,,0.0,,0.0,False,False,True,0.0,0.0,False,False,False,False,False,False,False,False,,,0.0,0.0,0.0,0.0,0.0
6.2.1.1,564,daf0c6395b,causas,provincia,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias,BENI,9,tipo_proceso,,RECUPERACIÓN DE PATRIMONIO SINDICAL,RECUPERACIÓN DE PATRIMONIO SINDICAL,detalle,7,6,,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,PARTIDO DE TRABAJO Y SEGURIDAD SOCIAL,,PARTIDO DE TRABAJO Y SEGURIDAD SOCIAL,Partido de Trabajo y Seguridad Social,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias,,BENI,Beni,False,,no_aplica,no_aplica,2023,False,BENI,proceso,32,4,,4,,True,14.1.3,746,BENI,2023,223,180,10,413,1238407,1461271,68986,2768664,distrito_judicial,fila_distrital_publicada_14.1.3,sin_movimiento,0.0,1.0,1.0,,0.0,,0.0,False,False,True,0.0,0.0,False,False,False,False,False,False,False,False,,,0.0,0.0,0.0,0.0,0.0
6.2.1.1,564,daf0c6395b,causas,provincia,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias,BENI,9,tipo_proceso,,COACTIVO SOCIAL AFPs,COACTIVO SOCIAL AFPs,detalle,8,6,,0,,,9,14,10,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,PARTIDO DE TRABAJO Y SEGURIDAD SOCIAL,,PARTIDO DE TRABAJO Y SEGURIDAD SOCIAL,Partido de Trabajo y Seguridad Social,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias,,BENI,Beni,False,,no_aplica,no_aplica,2023,False,BENI,proceso,32,4,,4,,True,14.1.3,746,BENI,2023,223,180,10,413,1238407,1461271,68986,2768664,distrito_judicial,fila_distrital_publicada_14.1.3,con_resolucion_parcial,9.0,1.1111111111111112,1.1111111111111112,1.4,0.2857142857142857,146.0,-1.0,False,False,False,0.03389830508474576,0.4375,False,False,False,False,False,False,False,False,1.4,146.0,2.70805020110221,2.302585092994046,2.3978952727983707,1.6094379124341003,2.302585092994046
6.2.1.1,564,daf0c6395b,causas,provincia,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias,BENI,9,tipo_proceso,,COACTIVO SOCIAL CAJAS DE SALUD,COACTIVO SOCIAL CAJAS DE SALUD,detalle,9,6,,0,,,4,11,6,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,PARTIDO DE TRABAJO Y SEGURIDAD SOCIAL,,PARTIDO DE TRABAJO Y SEGURIDAD SOCIAL,Partido de Trabajo y Seguridad Social,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias,,BENI,Beni,False,,no_aplica,no_aplica,2023,False,BENI,proceso,32,4,,4,,True,14.1.3,746,BENI,2023,223,180,10,413,1238407,1461271,68986,2768664,distrito_judicial,fila_distrital_publicada_14.1.3,con_resolucion_parcial,4.0,1.5,1.5,1.8333333333333333,0.45454545454545453,304.1666666666667,-2.0,False,False,False,0.026634382566585957,0.34375,False,False,False,False,False,False,False,False,1.8333333333333333,304.1666666666667,2.4849066497880004,1.6094379124341003,1.9459101490553132,1.791759469228055,1.6094379124341003
6.2.1.1,564,daf0c6395b,causas,provincia,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias,BENI,9,tipo_proceso,,EJECUTIVO SOCIAL,EJECUTIVO SOCIAL,detalle,10,6,,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,PARTIDO DE TRABAJO Y SEGURIDAD SOCIAL,,PARTIDO DE TRABAJO Y SEGURIDAD SOCIAL,Partido de Trabajo y Seguridad Social,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias,,BENI,Beni,False,,no_aplica,no_aplica,2023,False,BENI,proceso,32,4,,4,,True,14.1.3,746,BENI,2023,223,180,10,413,1238407,1461271,68986,2768664,distrito_judicial,fila_distrital_publicada_14.1.3,sin_movimiento,0.0,1.0,1.0,,0.0,,0.0,False,False,True,0.0,0.0,False,False,False,False,False,False,False,False,,,0.0,0.0,0.0,0.0,0.0
