cuadro_origen,pagina_pdf,firma,familia,ambito,titulo_pagina,entidad,num_juzgados_pagina,unidad_fila,grupo_proceso,tipo_proceso_extraido,tipo_proceso,tipo_fila_derivado,orden_fila,n_columnas,readecuadas_ley_439,recibidas_excusa_recusacion,preliminares_formalizados,cautelares_formalizados,nuevas_ingresadas,atendidas,resueltas,pendientes_fin,pendientes_inicio,conciliacion,num_juzgados,recibidas_otros_juzgados,concluidas_rechazo_denuncia,reparacion_dano_conciliacion,remision_art_299_ley_548,merecieron_imputacion_formal,remitidas_finalizacion_competencia,procesos_rebeldia,reparacion_dano,sobreseimiento,terminacion_anticipada,merecieron_acusacion,concluidas_extincion_prescripcion,concluidas_sentencia_juicio,remitidas_otros_juzgados,concluidas_otras_formas,imputacion_directa_procedimiento_inmediato,otras_formas_finalizacion,recibidas_declinatoria_inhibitoria,ingresadas_conversion_acciones,otras_formas_conclusion,resueltas_sentencia,ingresadas_reenvio,otras_formas_ingreso,remitidas_excusa_recusacion,remitidas_otras_formas,materia_seccion,tipo_accion_penal,materia_norm,materia_homologada,materia_cruda,ciudad,distrito,departamento_derivado,es_total_nacional,grupo_proceso_norm,etapa_proceso_fuente,contexto_accion_penal,gestion,revisado_manual,territorio,tipo_elemento_analitico,recurso_juzgados_publicados,recurso_tribunales_publicados,recurso_salas_publicadas,recurso_conciliadores_publicados,recurso_otros_organos_publicados,recursos_clasificacion_completa,personal_cuadro_origen,personal_pagina_pdf,personal_distrito,personal_gestion,personal_items_mujer,personal_items_varon,personal_items_acefalias,personal_items_total,personal_remun_mujer,personal_remun_varon,personal_remun_acefalias,personal_remun_total,personal_nivel_geografico,personal_metodo_seleccion,estado_gestion,ingresos_totales,tasa_resolucion,tasa_resolucion_solo_nuevas,tasa_congestion,tasa_pendencia,duracion_estimada_dias,acumulacion_neta_anual,flag_acumula_mora,flag_sin_resolucion_anual,flag_sin_movimiento,atendidas_por_item_personal,atendidas_por_juzgado_territorio
6.2.1.1,565,daf0c6395b,causas,provincia,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias,PANDO,3,tipo_proceso,,DESAFUERO SINDICAL,DESAFUERO SINDICAL,detalle,5,6,,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,PARTIDO DE TRABAJO Y SEGURIDAD SOCIAL,,PARTIDO DE TRABAJO Y SEGURIDAD SOCIAL,Partido de Trabajo y Seguridad Social,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias,,PANDO,Pando,False,,no_aplica,no_aplica,2023,False,PANDO,proceso,5,,,1,,True,14.1.3,746,PANDO,2023,91,69,22,182,519974,563777,165505,1249256,distrito_judicial,fila_distrital_publicada_14.1.3,sin_movimiento,0.0,,,,0.0,,0.0,False,False,True,0.0,0.0
6.2.1.1,565,daf0c6395b,causas,provincia,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias,PANDO,3,tipo_proceso,,DECLARATORIA DE DERECHOS (CAUSA-HABIENTES),DECLARATORIA DE DERECHOS (CAUSA-HABIENTES),detalle,6,6,,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,PARTIDO DE TRABAJO Y SEGURIDAD SOCIAL,,PARTIDO DE TRABAJO Y SEGURIDAD SOCIAL,Partido de Trabajo y Seguridad Social,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias,,PANDO,Pando,False,,no_aplica,no_aplica,2023,False,PANDO,proceso,5,,,1,,True,14.1.3,746,PANDO,2023,91,69,22,182,519974,563777,165505,1249256,distrito_judicial,fila_distrital_publicada_14.1.3,sin_movimiento,0.0,,,,0.0,,0.0,False,False,True,0.0,0.0
6.2.1.1,565,daf0c6395b,causas,provincia,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias,PANDO,3,tipo_proceso,,RECUPERACIÓN DE PATRIMONIO SINDICAL,RECUPERACIÓN DE PATRIMONIO SINDICAL,detalle,7,6,,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,PARTIDO DE TRABAJO Y SEGURIDAD SOCIAL,,PARTIDO DE TRABAJO Y SEGURIDAD SOCIAL,Partido de Trabajo y Seguridad Social,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias,,PANDO,Pando,False,,no_aplica,no_aplica,2023,False,PANDO,proceso,5,,,1,,True,14.1.3,746,PANDO,2023,91,69,22,182,519974,563777,165505,1249256,distrito_judicial,fila_distrital_publicada_14.1.3,sin_movimiento,0.0,,,,0.0,,0.0,False,False,True,0.0,0.0
6.2.1.1,565,daf0c6395b,causas,provincia,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias,PANDO,3,tipo_proceso,,COACTIVO SOCIAL AFPs,COACTIVO SOCIAL AFPs,detalle,8,6,,0,,,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,PARTIDO DE TRABAJO Y SEGURIDAD SOCIAL,,PARTIDO DE TRABAJO Y SEGURIDAD SOCIAL,Partido de Trabajo y Seguridad Social,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias,,PANDO,Pando,False,,no_aplica,no_aplica,2023,False,PANDO,proceso,5,,,1,,True,14.1.3,746,PANDO,2023,91,69,22,182,519974,563777,165505,1249256,distrito_judicial,fila_distrital_publicada_14.1.3,en_tramite_exclusivo,1.0,0.0,0.0,,1.0,,1.0,True,True,False,0.005494505494505495,0.2
6.2.1.1,565,daf0c6395b,causas,provincia,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias,PANDO,3,tipo_proceso,,COACTIVO SOCIAL CAJAS DE SALUD,COACTIVO SOCIAL CAJAS DE SALUD,detalle,9,6,,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,PARTIDO DE TRABAJO Y SEGURIDAD SOCIAL,,PARTIDO DE TRABAJO Y SEGURIDAD SOCIAL,Partido de Trabajo y Seguridad Social,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias,,PANDO,Pando,False,,no_aplica,no_aplica,2023,False,PANDO,proceso,5,,,1,,True,14.1.3,746,PANDO,2023,91,69,22,182,519974,563777,165505,1249256,distrito_judicial,fila_distrital_publicada_14.1.3,sin_movimiento,0.0,,,,0.0,,0.0,False,False,True,0.0,0.0
6.2.1.1,565,daf0c6395b,causas,provincia,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias,PANDO,3,tipo_proceso,,EJECUTIVO SOCIAL,EJECUTIVO SOCIAL,detalle,10,6,,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,PARTIDO DE TRABAJO Y SEGURIDAD SOCIAL,,PARTIDO DE TRABAJO Y SEGURIDAD SOCIAL,Partido de Trabajo y Seguridad Social,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias,,PANDO,Pando,False,,no_aplica,no_aplica,2023,False,PANDO,proceso,5,,,1,,True,14.1.3,746,PANDO,2023,91,69,22,182,519974,563777,165505,1249256,distrito_judicial,fila_distrital_publicada_14.1.3,sin_movimiento,0.0,,,,0.0,,0.0,False,False,True,0.0,0.0
6.2.1.1,565,daf0c6395b,causas,provincia,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias,PANDO,3,tipo_proceso,,EJECUTIVO SOCIAL EN LIQUIDACIÓN,EJECUTIVO SOCIAL EN LIQUIDACIÓN,detalle,11,6,,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,PARTIDO DE TRABAJO Y SEGURIDAD SOCIAL,,PARTIDO DE TRABAJO Y SEGURIDAD SOCIAL,Partido de Trabajo y Seguridad Social,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias,,PANDO,Pando,False,,no_aplica,no_aplica,2023,False,PANDO,proceso,5,,,1,,True,14.1.3,746,PANDO,2023,91,69,22,182,519974,563777,165505,1249256,distrito_judicial,fila_distrital_publicada_14.1.3,sin_movimiento,0.0,,,,0.0,,0.0,False,False,True,0.0,0.0
6.2.1.1,565,daf0c6395b,causas,provincia,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias,PANDO,3,tipo_proceso,,OTRAS CAUSAS QUE POR LEYES SOCIALES LES COMPETE,OTRAS CAUSAS QUE POR LEYES SOCIALES LES COMPETE,detalle,12,6,,0,,,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,PARTIDO DE TRABAJO Y SEGURIDAD SOCIAL,,PARTIDO DE TRABAJO Y SEGURIDAD SOCIAL,Partido de Trabajo y Seguridad Social,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias,,PANDO,Pando,False,,no_aplica,no_aplica,2023,False,PANDO,proceso,5,,,1,,True,14.1.3,746,PANDO,2023,91,69,22,182,519974,563777,165505,1249256,distrito_judicial,fila_distrital_publicada_14.1.3,en_tramite_exclusivo,1.0,0.0,0.0,,1.0,,1.0,True,True,False,0.005494505494505495,0.2
6.3.1.1,607,8d0c6dd3b8,causas,provincia,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",CHUQUISACA,22,tipo_proceso,,PENAL COMUN,PENAL COMUN,detalle,1,9,,32,,,476,703,,189,195,,,,223.0,,,208.0,,,,,,,,,28.0,55.0,,,,,,,,,,,INSTRUCCIÓN PENAL,PENAL,INSTRUCCIÓN PENAL,Instrucción Penal,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",,CHUQUISACA,Chuquisaca,False,,informes_inicio_investigacion,penal_comun,2023,False,CHUQUISACA,otro_detalle,43,3,,6,1,True,14.1.3,746,CHUQUISACA,2023,316,216,33,565,1780232,1744314,142321,3666867,distrito_judicial,fila_distrital_publicada_14.1.3,encabezado_o_detalle,508.0,,,,0.26884779516358465,,,False,False,False,1.2442477876106195,16.348837209302324
6.3.1.1,607,8d0c6dd3b8,causas,provincia,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",CHUQUISACA,22,tipo_proceso,,ANTICORRUPCIÓN,ANTICORRUPCIÓN,detalle,2,9,,4,,,5,25,,9,16,,,,2.0,,,10.0,,,,,,,,,2.0,2.0,,,,,,,,,,,INSTRUCCIÓN PENAL,ANTICORRUPCIÓN,INSTRUCCIÓN ANTICORRUPCIÓN,Instrucción Anticorrupción,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",,CHUQUISACA,Chuquisaca,False,,informes_inicio_investigacion,anticorrupcion,2023,False,CHUQUISACA,otro_detalle,43,3,,6,1,True,14.1.3,746,CHUQUISACA,2023,316,216,33,565,1780232,1744314,142321,3666867,distrito_judicial,fila_distrital_publicada_14.1.3,encabezado_o_detalle,9.0,,,,0.36,,,False,False,False,0.04424778761061947,0.5813953488372093
6.3.1.1,607,8d0c6dd3b8,causas,provincia,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",CHUQUISACA,22,tipo_proceso,,CONTRA LA VIOLENCIA HACIA LAS MUJERES,CONTRA LA VIOLENCIA HACIA LAS MUJERES,detalle,3,9,,19,,,456,645,,218,170,,,,72.0,,,280.0,,,,,,,,,42.0,33.0,,,,,,,,,,,INSTRUCCIÓN PENAL,CONTRA LA VIOLENCIA HACIA LA MUJER,INSTRUCCIÓN CONTRA LA VIOLENCIA HACIA LA MUJER,Instrucción Contra la Violencia hacia las Mujeres,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",,CHUQUISACA,Chuquisaca,False,,informes_inicio_investigacion,violencia_mujeres,2023,False,CHUQUISACA,otro_detalle,43,3,,6,1,True,14.1.3,746,CHUQUISACA,2023,316,216,33,565,1780232,1744314,142321,3666867,distrito_judicial,fila_distrital_publicada_14.1.3,encabezado_o_detalle,475.0,,,,0.33798449612403103,,,False,False,False,1.1415929203539823,15.0
6.3.1.1,607,8d0c6dd3b8,causas,provincia,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",LA PAZ,20,tipo_proceso,,PENAL COMUN,PENAL COMUN,detalle,5,9,,60,,,2563,4200,,1248,1577,,,,2241.0,,,528.0,,,,,,,,,65.0,118.0,,,,,,,,,,,INSTRUCCIÓN PENAL,PENAL,INSTRUCCIÓN PENAL,Instrucción Penal,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",,LA PAZ,La Paz,False,,informes_inicio_investigacion,penal_comun,2023,False,LA PAZ,otro_detalle,56,4,,9,,True,14.1.3,746,LA PAZ,2023,797,683,80,1560,4633110,4972458,335353,9940921,distrito_judicial,fila_distrital_publicada_14.1.3,encabezado_o_detalle,2623.0,,,,0.29714285714285715,,,False,False,False,2.6923076923076925,75.0
6.3.1.1,607,8d0c6dd3b8,causas,provincia,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",LA PAZ,20,tipo_proceso,,ANTICORRUPCIÓN,ANTICORRUPCIÓN,detalle,6,9,,0,,,1,1,,1,0,,,,0.0,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,INSTRUCCIÓN PENAL,ANTICORRUPCIÓN,INSTRUCCIÓN ANTICORRUPCIÓN,Instrucción Anticorrupción,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",,LA PAZ,La Paz,False,,informes_inicio_investigacion,anticorrupcion,2023,False,LA PAZ,otro_detalle,56,4,,9,,True,14.1.3,746,LA PAZ,2023,797,683,80,1560,4633110,4972458,335353,9940921,distrito_judicial,fila_distrital_publicada_14.1.3,encabezado_o_detalle,1.0,,,,1.0,,,False,False,False,0.000641025641025641,0.017857142857142856
6.3.1.1,607,8d0c6dd3b8,causas,provincia,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",LA PAZ,20,tipo_proceso,,CONTRA LA VIOLENCIA HACIA LAS MUJERES,CONTRA LA VIOLENCIA HACIA LAS MUJERES,detalle,7,9,,35,,,1810,2795,,875,950,,,,1306.0,,,531.0,,,,,,,,,23.0,60.0,,,,,,,,,,,INSTRUCCIÓN PENAL,CONTRA LA VIOLENCIA HACIA LA MUJER,INSTRUCCIÓN CONTRA LA VIOLENCIA HACIA LA MUJER,Instrucción Contra la Violencia hacia las Mujeres,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",,LA PAZ,La Paz,False,,informes_inicio_investigacion,violencia_mujeres,2023,False,LA PAZ,otro_detalle,56,4,,9,,True,14.1.3,746,LA PAZ,2023,797,683,80,1560,4633110,4972458,335353,9940921,distrito_judicial,fila_distrital_publicada_14.1.3,encabezado_o_detalle,1845.0,,,,0.31305903398926654,,,False,False,False,1.7916666666666667,49.910714285714285
6.3.1.1,607,8d0c6dd3b8,causas,provincia,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",COCHABAMBA,29,tipo_proceso,,PENAL COMUN,PENAL COMUN,detalle,9,9,,220,,,5791,9843,,3713,3832,,,,3929.0,,,1496.0,,,,,,,,,335.0,370.0,,,,,,,,,,,INSTRUCCIÓN PENAL,PENAL,INSTRUCCIÓN PENAL,Instrucción Penal,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",,COCHABAMBA,Cochabamba,False,,informes_inicio_investigacion,penal_comun,2023,False,COCHABAMBA,otro_detalle,87,7,,13,,True,14.1.3,746,COCHABAMBA,2023,624,453,35,1112,3830374,3238408,200566,7269348,distrito_judicial,fila_distrital_publicada_14.1.3,encabezado_o_detalle,6011.0,,,,0.3772223915472925,,,False,False,False,8.851618705035971,113.13793103448276
6.3.1.1,607,8d0c6dd3b8,causas,provincia,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",COCHABAMBA,29,tipo_proceso,,ANTICORRUPCIÓN,ANTICORRUPCIÓN,detalle,10,9,,2,,,27,55,,20,26,,,,29.0,,,5.0,,,,,,,,,0.0,1.0,,,,,,,,,,,INSTRUCCIÓN PENAL,ANTICORRUPCIÓN,INSTRUCCIÓN ANTICORRUPCIÓN,Instrucción Anticorrupción,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",,COCHABAMBA,Cochabamba,False,,informes_inicio_investigacion,anticorrupcion,2023,False,COCHABAMBA,otro_detalle,87,7,,13,,True,14.1.3,746,COCHABAMBA,2023,624,453,35,1112,3830374,3238408,200566,7269348,distrito_judicial,fila_distrital_publicada_14.1.3,encabezado_o_detalle,29.0,,,,0.36363636363636365,,,False,False,False,0.04946043165467626,0.632183908045977
6.3.1.1,607,8d0c6dd3b8,causas,provincia,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",COCHABAMBA,29,tipo_proceso,,CONTRA LA VIOLENCIA HACIA LAS MUJERES,CONTRA LA VIOLENCIA HACIA LAS MUJERES,detalle,11,9,,122,,,3668,5890,,1859,2100,,,,1904.0,,,1663.0,,,,,,,,,107.0,357.0,,,,,,,,,,,INSTRUCCIÓN PENAL,CONTRA LA VIOLENCIA HACIA LA MUJER,INSTRUCCIÓN CONTRA LA VIOLENCIA HACIA LA MUJER,Instrucción Contra la Violencia hacia las Mujeres,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",,COCHABAMBA,Cochabamba,False,,informes_inicio_investigacion,violencia_mujeres,2023,False,COCHABAMBA,otro_detalle,87,7,,13,,True,14.1.3,746,COCHABAMBA,2023,624,453,35,1112,3830374,3238408,200566,7269348,distrito_judicial,fila_distrital_publicada_14.1.3,encabezado_o_detalle,3790.0,,,,0.31561969439728355,,,False,False,False,5.296762589928058,67.70114942528735
6.3.1.1,608,8d0c6dd3b8,causas,provincia,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",ORURO,12,tipo_proceso,,PENAL COMUN,PENAL COMUN,detalle,1,9,,11,,,539,709,,67,159,,,,349.0,,,249.0,,,,,,,,,29.0,15.0,,,,,,,,,,,INSTRUCCIÓN PENAL,PENAL,INSTRUCCIÓN PENAL,Instrucción Penal,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",,ORURO,Oruro,False,,informes_inicio_investigacion,penal_comun,2023,False,ORURO,otro_detalle,24,2,,4,,True,14.1.3,746,ORURO,2023,239,195,36,470,1416404,1489507,180383,3086294,distrito_judicial,fila_distrital_publicada_14.1.3,encabezado_o_detalle,550.0,,,,0.09449929478138223,,,False,False,False,1.5085106382978724,29.541666666666668
6.3.1.1,608,8d0c6dd3b8,causas,provincia,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",ORURO,12,tipo_proceso,,ANTICORRUPCIÓN,ANTICORRUPCIÓN,detalle,2,9,,0,,,7,11,,2,4,,,,7.0,,,1.0,,,,,,,,,1.0,0.0,,,,,,,,,,,INSTRUCCIÓN PENAL,ANTICORRUPCIÓN,INSTRUCCIÓN ANTICORRUPCIÓN,Instrucción Anticorrupción,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",,ORURO,Oruro,False,,informes_inicio_investigacion,anticorrupcion,2023,False,ORURO,otro_detalle,24,2,,4,,True,14.1.3,746,ORURO,2023,239,195,36,470,1416404,1489507,180383,3086294,distrito_judicial,fila_distrital_publicada_14.1.3,encabezado_o_detalle,7.0,,,,0.18181818181818182,,,False,False,False,0.023404255319148935,0.4583333333333333
6.3.1.1,608,8d0c6dd3b8,causas,provincia,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",ORURO,12,tipo_proceso,,CONTRA LA VIOLENCIA HACIA LAS MUJERES,CONTRA LA VIOLENCIA HACIA LAS MUJERES,detalle,3,9,,6,,,199,251,,42,46,,,,65.0,,,139.0,,,,,,,,,2.0,3.0,,,,,,,,,,,INSTRUCCIÓN PENAL,CONTRA LA VIOLENCIA HACIA LA MUJER,INSTRUCCIÓN CONTRA LA VIOLENCIA HACIA LA MUJER,Instrucción Contra la Violencia hacia las Mujeres,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",,ORURO,Oruro,False,,informes_inicio_investigacion,violencia_mujeres,2023,False,ORURO,otro_detalle,24,2,,4,,True,14.1.3,746,ORURO,2023,239,195,36,470,1416404,1489507,180383,3086294,distrito_judicial,fila_distrital_publicada_14.1.3,encabezado_o_detalle,205.0,,,,0.16733067729083664,,,False,False,False,0.5340425531914894,10.458333333333334
6.3.1.1,608,8d0c6dd3b8,causas,provincia,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",POTOSI,23,tipo_proceso,,PENAL COMUN,PENAL COMUN,detalle,5,9,,59,,,1802,3622,,2157,1761,,,,709.0,,,432.0,,,,,,,,,36.0,288.0,,,,,,,,,,,INSTRUCCIÓN PENAL,PENAL,INSTRUCCIÓN PENAL,Instrucción Penal,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",,POTOSI,Potosí,False,,informes_inicio_investigacion,penal_comun,2023,False,POTOSI,otro_detalle,66,5,,8,,True,14.1.3,746,POTOSI,2023,340,212,42,594,1867677,1784310,222712,3874699,distrito_judicial,fila_distrital_publicada_14.1.3,encabezado_o_detalle,1861.0,,,,0.5955273329652125,,,False,False,False,6.097643097643098,54.878787878787875
6.3.1.1,608,8d0c6dd3b8,causas,provincia,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",POTOSI,23,tipo_proceso,,ANTICORRUPCIÓN,ANTICORRUPCIÓN,detalle,6,9,,1,,,17,56,,46,38,,,,6.0,,,0.0,,,,,,,,,1.0,3.0,,,,,,,,,,,INSTRUCCIÓN PENAL,ANTICORRUPCIÓN,INSTRUCCIÓN ANTICORRUPCIÓN,Instrucción Anticorrupción,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",,POTOSI,Potosí,False,,informes_inicio_investigacion,anticorrupcion,2023,False,POTOSI,otro_detalle,66,5,,8,,True,14.1.3,746,POTOSI,2023,340,212,42,594,1867677,1784310,222712,3874699,distrito_judicial,fila_distrital_publicada_14.1.3,encabezado_o_detalle,18.0,,,,0.8214285714285714,,,False,False,False,0.09427609427609428,0.8484848484848485
6.3.1.1,608,8d0c6dd3b8,causas,provincia,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",POTOSI,23,tipo_proceso,,CONTRA LA VIOLENCIA HACIA LAS MUJERES,CONTRA LA VIOLENCIA HACIA LAS MUJERES,detalle,7,9,,14,,,846,1649,,803,789,,,,248.0,,,390.0,,,,,,,,,38.0,170.0,,,,,,,,,,,INSTRUCCIÓN PENAL,CONTRA LA VIOLENCIA HACIA LA MUJER,INSTRUCCIÓN CONTRA LA VIOLENCIA HACIA LA MUJER,Instrucción Contra la Violencia hacia las Mujeres,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",,POTOSI,Potosí,False,,informes_inicio_investigacion,violencia_mujeres,2023,False,POTOSI,otro_detalle,66,5,,8,,True,14.1.3,746,POTOSI,2023,340,212,42,594,1867677,1784310,222712,3874699,distrito_judicial,fila_distrital_publicada_14.1.3,encabezado_o_detalle,860.0,,,,0.48696179502728926,,,False,False,False,2.776094276094276,24.984848484848484
6.3.1.1,608,8d0c6dd3b8,causas,provincia,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",TARIJA,11,tipo_proceso,,PENAL COMUN,PENAL COMUN,detalle,9,9,,10,,,2026,2646,,825,610,,,,1026.0,,,639.0,,,,,,,,,34.0,122.0,,,,,,,,,,,INSTRUCCIÓN PENAL,PENAL,INSTRUCCIÓN PENAL,Instrucción Penal,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",,TARIJA,Tarija,False,,informes_inicio_investigacion,penal_comun,2023,False,TARIJA,otro_detalle,37,4,,4,1,False,14.1.3,746,TARIJA,2023,338,169,15,522,1959583,1366970,81239,3407792,distrito_judicial,fila_distrital_publicada_14.1.3,encabezado_o_detalle,2036.0,,,,0.31179138321995464,,,False,False,False,5.068965517241379,71.51351351351352
6.3.1.1,608,8d0c6dd3b8,causas,provincia,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",TARIJA,11,tipo_proceso,,ANTICORRUPCIÓN,ANTICORRUPCIÓN,detalle,10,9,,0,,,33,61,,32,28,,,,22.0,,,6.0,,,,,,,,,0.0,1.0,,,,,,,,,,,INSTRUCCIÓN PENAL,ANTICORRUPCIÓN,INSTRUCCIÓN ANTICORRUPCIÓN,Instrucción Anticorrupción,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",,TARIJA,Tarija,False,,informes_inicio_investigacion,anticorrupcion,2023,False,TARIJA,otro_detalle,37,4,,4,1,False,14.1.3,746,TARIJA,2023,338,169,15,522,1959583,1366970,81239,3407792,distrito_judicial,fila_distrital_publicada_14.1.3,encabezado_o_detalle,33.0,,,,0.5245901639344263,,,False,False,False,0.11685823754789272,1.6486486486486487
6.3.1.1,608,8d0c6dd3b8,causas,provincia,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",TARIJA,11,tipo_proceso,,CONTRA LA VIOLENCIA HACIA LAS MUJERES,CONTRA LA VIOLENCIA HACIA LAS MUJERES,detalle,11,9,,3,,,1517,2220,,976,700,,,,546.0,,,575.0,,,,,,,,,16.0,107.0,,,,,,,,,,,INSTRUCCIÓN PENAL,CONTRA LA VIOLENCIA HACIA LA MUJER,INSTRUCCIÓN CONTRA LA VIOLENCIA HACIA LA MUJER,Instrucción Contra la Violencia hacia las Mujeres,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",,TARIJA,Tarija,False,,informes_inicio_investigacion,violencia_mujeres,2023,False,TARIJA,otro_detalle,37,4,,4,1,False,14.1.3,746,TARIJA,2023,338,169,15,522,1959583,1366970,81239,3407792,distrito_judicial,fila_distrital_publicada_14.1.3,encabezado_o_detalle,1520.0,,,,0.43963963963963965,,,False,False,False,4.252873563218391,60.0
6.3.1.1,608,8d0c6dd3b8,causas,provincia,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",SANTA CRUZ,34,tipo_proceso,,PENAL COMUN,PENAL COMUN,detalle,13,9,,61,,,8189,17466,,11418,9216,,,,4429.0,,,1242.0,,,,,,,,,33.0,344.0,,,,,,,,,,,INSTRUCCIÓN PENAL,PENAL,INSTRUCCIÓN PENAL,Instrucción Penal,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",,SANTA CRUZ,Santa Cruz,False,,informes_inicio_investigacion,penal_comun,2023,False,SANTA CRUZ,otro_detalle,73,6,,13,1,True,14.1.3,746,SANTA CRUZ,2023,798,507,43,1348,4651919,3834431,168097,8654447,distrito_judicial,fila_distrital_publicada_14.1.3,encabezado_o_detalle,8250.0,,,,0.6537272414977671,,,False,False,False,12.956973293768545,239.26027397260273
